! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.4.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
!        P.O. Sturm,  Univ. of Southern California, Los Angeles, CA, USA
! 
! File                 : isoprene_full_v5_nofixedspc_EdgeList.csv
! Equation file        : isoprene_full_v5_nofixedspc.def
! Output root filename : isoprene_full_v5_nofixedspc
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



species_index,reaction_index,source,target,directed_stoichiometric_value
377,128,ISOP1OH4OOc,R128,-1
392,128,MO2,R128,-1
5,129,R129,HCHO,1
356,129,R129,ISOP1CO2OO3OOH4OH,1
377,129,ISOP1OH4OOc,R129,-1
389,129,R129,HO2,1
392,129,MO2,R129,-1
5,130,R130,HCHO,1
371,130,R130,ISOP1CO4OH,1
377,130,ISOP1OH4OOc,R130,-1
389,130,R130,HO2,2
392,130,MO2,R130,-1
5,131,R131,HCHO,1
18,131,R131,ISOP1OH4OH,1
380,131,ISOP1OH4OOt,R131,-1
392,131,MO2,R131,-1
5,132,R132,HCHO,1
356,132,R132,ISOP1CO2OO3OOH4OH,1
380,132,ISOP1OH4OOt,R132,-1
389,132,R132,HO2,1
392,132,MO2,R132,-1
5,133,R133,HCHO,1
371,133,R133,ISOP1CO4OH,1
380,133,ISOP1OH4OOt,R133,-1
389,133,R133,HO2,2
392,133,MO2,R133,-1
5,134,R134,HCHO,1
18,134,R134,ISOP1OH4OH,1
378,134,ISOP1OO4OHc,R134,-1
392,134,MO2,R134,-1
5,135,R135,HCHO,1
355,135,R135,ISOP1OH2OOH3OO4CO,1
378,135,ISOP1OO4OHc,R135,-1
389,135,R135,HO2,1
392,135,MO2,R135,-1
5,136,R136,HCHO,1
370,136,R136,ISOP1OH4CO,1
378,136,ISOP1OO4OHc,R136,-1
389,136,R136,HO2,2
392,136,MO2,R136,-1
5,137,R137,HCHO,1
18,137,R137,ISOP1OH4OH,1
376,137,ISOP1OO4OHt,R137,-1
392,137,MO2,R137,-1
5,138,R138,HCHO,1
355,138,R138,ISOP1OH2OOH3OO4CO,1
376,138,ISOP1OO4OHt,R138,-1
389,138,R138,HO2,1
392,138,MO2,R138,-1
5,139,R139,HCHO,1
370,139,R139,ISOP1OH4CO,1
376,139,ISOP1OO4OHt,R139,-1
389,139,R139,HO2,2
392,139,MO2,R139,-1
329,140,R140,ISOP1OH2OOH,1
381,140,ISOP1OH2OO,R140,-1
389,140,HO2,R140,-1
5,141,R141,HCHO,1
375,141,R141,MVK,1
381,141,ISOP1OH2OO,R141,-1
388,141,R141,OH,1
389,141,HO2,R141,-1
389,141,R141,HO2,1
351,142,R142,ISOP3OOH4OH,1
379,142,ISOP3OO4OH,R142,-1
389,142,HO2,R142,-1
5,143,R143,HCHO,1
379,143,ISOP3OO4OH,R143,-1
382,143,R143,MACR,1
388,143,R143,OH,1
389,143,HO2,R143,-1
389,143,R143,HO2,1
359,144,R144,ISOP1OOH4OHc,1
378,144,ISOP1OO4OHc,R144,-1
389,144,HO2,R144,-1
361,145,R145,ISOP1OOH4OHt,1
376,145,ISOP1OO4OHt,R145,-1
389,145,HO2,R145,-1
340,146,R146,ISOP1OH4OOHc,1
377,146,ISOP1OH4OOc,R146,-1
389,146,HO2,R146,-1
341,147,R147,ISOP1OH4OOHt,1
380,147,ISOP1OH4OOt,R147,-1
389,147,HO2,R147,-1
334,148,R148,ISOP1CO4OOHc,1
377,148,ISOP1OH4OOc,R148,-1
389,148,R148,HO2,1
281,149,R149,ISOP1CO2OOH,1
377,149,ISOP1OH4OOc,R149,-1
389,149,R149,HO2,1
208,150,R150,ISOP1CO2R3OOH4OOH,1
377,150,ISOP1OH4OOc,R150,-1
208,151,ISOP1CO2R3OOH4OOH,R151,-1
320,151,R151,ISOP1CO2OO3OOH4OOH,1
21,152,R152,ISOP1CO23O4OOH,1
208,152,ISOP1CO2R3OOH4OOH,R152,-1
318,153,R153,ISOP1CO2OOH3OO4OOH,1
320,153,ISOP1CO2OO3OOH4OOH,R153,-1
319,154,R154,ISOP1CO2OOH3OOH4OO,1
320,154,ISOP1CO2OO3OOH4OOH,R154,-1
318,155,ISOP1CO2OOH3OO4OOH,R155,-1
320,155,R155,ISOP1CO2OO3OOH4OOH,1
318,156,ISOP1CO2OOH3OO4OOH,R156,-1
319,156,R156,ISOP1CO2OOH3OOH4OO,1
319,157,ISOP1CO2OOH3OOH4OO,R157,-1
320,157,R157,ISOP1CO2OO3OOH4OOH,1
318,158,R158,ISOP1CO2OOH3OO4OOH,1
319,158,ISOP1CO2OOH3OOH4OO,R158,-1
37,159,R159,ISOP1CO2OOH3OOH4CO,1
320,159,ISOP1CO2OO3OOH4OOH,R159,-1
388,159,R159,OH,1
171,160,R160,CO,1
248,160,R160,MVK3OOH4OOH,1
320,160,ISOP1CO2OO3OOH4OOH,R160,-1
388,160,R160,OH,1
171,161,R161,CO,1
248,161,R161,MVK3OOH4OOH,1
318,161,ISOP1CO2OOH3OO4OOH,R161,-1
388,161,R161,OH,1
171,162,R162,CO,1
248,162,R162,MVK3OOH4OOH,1
319,162,ISOP1CO2OOH3OOH4OO,R162,-1
388,162,R162,OH,1
24,163,R163,ISOP1CO2N3OOH4OOH,1
320,163,ISOP1CO2OO3OOH4OOH,R163,-1
394,163,NO,R163,-1
171,164,R164,CO,1
248,164,R164,MVK3OOH4OOH,1
320,164,ISOP1CO2OO3OOH4OOH,R164,-1
383,164,R164,NO2,1
389,164,R164,HO2,1
394,164,NO,R164,-1
3,165,R165,MGLY,1
25,165,R165,HPETHNL,1
320,165,ISOP1CO2OO3OOH4OOH,R165,-1
383,165,R165,NO2,1
388,165,R165,OH,1
394,165,NO,R165,-1
3,166,R166,MGLY,1
25,166,R166,HPETHNL,1
320,166,ISOP1CO2OO3OOH4OOH,R166,-1
388,166,R166,OH,2
389,166,HO2,R166,-1
171,167,R167,CO,1
248,167,R167,MVK3OOH4OOH,1
320,167,ISOP1CO2OO3OOH4OOH,R167,-1
388,167,R167,OH,1
389,167,HO2,R167,-1
389,167,R167,HO2,1
26,168,R168,ISOP1CO2OOH3N4OOH,1
318,168,ISOP1CO2OOH3OO4OOH,R168,-1
394,168,NO,R168,-1
171,169,R169,CO,1
248,169,R169,MVK3OOH4OOH,1
318,169,ISOP1CO2OOH3OO4OOH,R169,-1
383,169,R169,NO2,1
389,169,R169,HO2,1
394,169,NO,R169,-1
3,170,R170,MGLY,1
25,170,R170,HPETHNL,1
318,170,ISOP1CO2OOH3OO4OOH,R170,-1
383,170,R170,NO2,1
388,170,R170,OH,1
394,170,NO,R170,-1
3,171,R171,MGLY,1
25,171,R171,HPETHNL,1
318,171,ISOP1CO2OOH3OO4OOH,R171,-1
388,171,R171,OH,2
389,171,HO2,R171,-1
171,172,R172,CO,1
248,172,R172,MVK3OOH4OOH,1
318,172,ISOP1CO2OOH3OO4OOH,R172,-1
388,172,R172,OH,1
389,172,HO2,R172,-1
389,172,R172,HO2,1
27,173,R173,ISOP1CO2OOH3OOH4OOH,1
318,173,ISOP1CO2OOH3OO4OOH,R173,-1
389,173,HO2,R173,-1
28,174,R174,ISOP1CO2OOH3OOH4N,1
319,174,ISOP1CO2OOH3OOH4OO,R174,-1
394,174,NO,R174,-1
5,175,R175,HCHO,1
292,175,R175,MACR2OOH3CO,1
319,175,ISOP1CO2OOH3OOH4OO,R175,-1
383,175,R175,NO2,1
388,175,R175,OH,1
394,175,NO,R175,-1
27,176,R176,ISOP1CO2OOH3OOH4OOH,1
319,176,ISOP1CO2OOH3OOH4OO,R176,-1
389,176,HO2,R176,-1
5,177,R177,HCHO,1
292,177,R177,MACR2OOH3CO,1
319,177,ISOP1CO2OOH3OOH4OO,R177,-1
388,177,R177,OH,2
389,177,HO2,R177,-1
307,178,R178,ISOP1OOH4COc,1
378,178,ISOP1OO4OHc,R178,-1
389,178,R178,HO2,1
282,179,R179,ISOP3OOH4CO,1
378,179,ISOP1OO4OHc,R179,-1
389,179,R179,HO2,1
209,180,R180,ISOP1OOH2OOH3R4CO,1
378,180,ISOP1OO4OHc,R180,-1
209,181,ISOP1OOH2OOH3R4CO,R181,-1
332,181,R181,ISOP1OOH2OOH3OO4CO,1
29,182,R182,ISOP1OOH23O4CO,1
209,182,ISOP1OOH2OOH3R4CO,R182,-1
321,183,R183,ISOP1OOH2OO3OOH4CO,1
332,183,ISOP1OOH2OOH3OO4CO,R183,-1
322,184,R184,ISOP1OO2OOH3OOH4CO,1
332,184,ISOP1OOH2OOH3OO4CO,R184,-1
321,185,ISOP1OOH2OO3OOH4CO,R185,-1
332,185,R185,ISOP1OOH2OOH3OO4CO,1
321,186,ISOP1OOH2OO3OOH4CO,R186,-1
322,186,R186,ISOP1OO2OOH3OOH4CO,1
322,187,ISOP1OO2OOH3OOH4CO,R187,-1
332,187,R187,ISOP1OOH2OOH3OO4CO,1
321,188,R188,ISOP1OOH2OO3OOH4CO,1
322,188,ISOP1OO2OOH3OOH4CO,R188,-1
37,189,R189,ISOP1CO2OOH3OOH4CO,1
332,189,ISOP1OOH2OOH3OO4CO,R189,-1
388,189,R189,OH,1
38,190,R190,ISOP1OOH2OOH3CO4CO,1
322,190,ISOP1OO2OOH3OOH4CO,R190,-1
388,190,R190,OH,1
171,191,R191,CO,1
276,191,R191,MACR2OOH3OOH,1
332,191,ISOP1OOH2OOH3OO4CO,R191,-1
388,191,R191,OH,1
171,192,R192,CO,1
276,192,R192,MACR2OOH3OOH,1
321,192,ISOP1OOH2OO3OOH4CO,R192,-1
388,192,R192,OH,1
171,193,R193,CO,1
276,193,R193,MACR2OOH3OOH,1
322,193,ISOP1OO2OOH3OOH4CO,R193,-1
388,193,R193,OH,1
30,194,R194,ISOP1OOH2OOH3N4CO,1
332,194,ISOP1OOH2OOH3OO4CO,R194,-1
394,194,NO,R194,-1
171,195,R195,CO,1
276,195,R195,MACR2OOH3OOH,1
332,195,ISOP1OOH2OOH3OO4CO,R195,-1
383,195,R195,NO2,1
389,195,R195,HO2,1
394,195,NO,R195,-1
6,196,R196,GLYX,1
39,196,R196,HPAC,1
332,196,ISOP1OOH2OOH3OO4CO,R196,-1
383,196,R196,NO2,1
388,196,R196,OH,1
394,196,NO,R196,-1
6,197,R197,GLYX,1
39,197,R197,HPAC,1
332,197,ISOP1OOH2OOH3OO4CO,R197,-1
388,197,R197,OH,1
389,197,HO2,R197,-1
389,197,R197,HO2,1
171,198,R198,CO,1
276,198,R198,MACR2OOH3OOH,1
332,198,ISOP1OOH2OOH3OO4CO,R198,-1
389,198,HO2,R198,-1
389,198,R198,HO2,2
31,199,R199,ISOP1OOH2OOH3OOH4CO,1
332,199,ISOP1OOH2OOH3OO4CO,R199,-1
389,199,HO2,R199,-1
32,200,R200,ISOP1OOH2N3OOH4CO,1
321,200,ISOP1OOH2OO3OOH4CO,R200,-1
394,200,NO,R200,-1
171,201,R201,CO,1
276,201,R201,MACR2OOH3OOH,1
321,201,ISOP1OOH2OO3OOH4CO,R201,-1
383,201,R201,NO2,1
389,201,R201,HO2,1
394,201,NO,R201,-1
6,202,R202,GLYX,1
39,202,R202,HPAC,1
321,202,ISOP1OOH2OO3OOH4CO,R202,-1
383,202,R202,NO2,1
388,202,R202,OH,1
394,202,NO,R202,-1
6,203,R203,GLYX,1
39,203,R203,HPAC,1
321,203,ISOP1OOH2OO3OOH4CO,R203,-1
388,203,R203,OH,1
389,203,HO2,R203,-1
389,203,R203,HO2,1
171,204,R204,CO,1
276,204,R204,MACR2OOH3OOH,1
321,204,ISOP1OOH2OO3OOH4CO,R204,-1
389,204,HO2,R204,-1
389,204,R204,HO2,2
33,205,R205,ISOP1N2OOH3OOH4CO,1
322,205,ISOP1OO2OOH3OOH4CO,R205,-1
394,205,NO,R205,-1
5,206,R206,HCHO,1
228,206,R206,MVK3OOH4CO,1
322,206,ISOP1OO2OOH3OOH4CO,R206,-1
383,206,R206,NO2,1
388,206,R206,OH,1
394,206,NO,R206,-1
31,207,R207,ISOP1OOH2OOH3OOH4CO,1
322,207,ISOP1OO2OOH3OOH4CO,R207,-1
389,207,HO2,R207,-1
5,208,R208,HCHO,1
228,208,R208,MVK3OOH4CO,1
322,208,ISOP1OO2OOH3OOH4CO,R208,-1
388,208,R208,OH,2
389,208,HO2,R208,-1
3,209,R209,MGLY,1
5,209,R209,HCHO,1
248,209,MVK3OOH4OOH,R209,-1
388,209,R209,OH,2
25,210,R210,HPETHNL,1
40,210,R210,CH3CO3,1
248,210,MVK3OOH4OOH,R210,-1
388,210,R210,OH,1
3,211,R211,MGLY,1
5,211,R211,HCHO,1
276,211,MACR2OOH3OOH,R211,-1
388,211,R211,OH,2
39,212,R212,HPAC,1
171,212,R212,CO,1
276,212,MACR2OOH3OOH,R212,-1
388,212,R212,OH,1
389,212,R212,HO2,1
171,213,R213,CO,1
281,213,ISOP1CO2OOH,R213,-1
375,213,R213,MVK,1
388,213,OH,R213,-1
388,213,R213,OH,1
171,214,R214,CO,1
281,214,ISOP1CO2OOH,R214,-1
375,214,R214,MVK,1
388,214,OH,R214,-1
388,214,R214,OH,1
74,215,R215,ISOP1CO23O4OH,1
281,215,ISOP1CO2OOH,R215,-1
388,215,OH,R215,-1
388,215,R215,OH,1
234,216,R216,ISOP1CO2OOH3OH4OO,1
281,216,ISOP1CO2OOH,R216,-1
388,216,OH,R216,-1
171,217,R217,CO,1
281,217,ISOP1CO2OOH,R217,-1
375,217,R217,MVK,1
388,217,R217,OH,1
389,217,R217,HO2,1
171,218,R218,CO,1
282,218,ISOP3OOH4CO,R218,-1
382,218,R218,MACR,1
388,218,OH,R218,-1
388,218,R218,OH,1
171,219,R219,CO,1
282,219,ISOP3OOH4CO,R219,-1
382,219,R219,MACR,1
388,219,OH,R219,-1
388,219,R219,OH,1
73,220,R220,ISOP1OH23O4CO,1
282,220,ISOP3OOH4CO,R220,-1
388,220,OH,R220,-1
388,220,R220,OH,1
238,221,R221,ISOP1OO2OH3OOH4CO,1
282,221,ISOP3OOH4CO,R221,-1
388,221,OH,R221,-1
171,222,R222,CO,1
282,222,ISOP3OOH4CO,R222,-1
382,222,R222,MACR,1
388,222,R222,OH,1
389,222,R222,HO2,1
5,223,R223,HCHO,1
375,223,R223,MVK,1
381,223,ISOP1OH2OO,R223,-1
388,223,R223,OH,1
5,224,R224,HCHO,1
379,224,ISOP3OO4OH,R224,-1
382,224,R224,MACR,1
388,224,R224,OH,1
314,225,R225,MVK3OO4OH,1
375,225,MVK,R225,-1
388,225,OH,R225,-1
290,226,R226,MVK3OH4OO,1
375,226,MVK,R226,-1
388,226,OH,R226,-1
4,227,R227,GLYC,1
40,227,R227,CH3CO3,1
314,227,MVK3OO4OH,R227,-1
388,227,R227,OH,1
389,227,HO2,R227,-1
272,228,R228,MVK3CO4OH,1
314,228,MVK3OO4OH,R228,-1
388,228,R228,OH,1
389,228,HO2,R228,-1
389,228,R228,HO2,1
268,229,R229,MVK3OOH4OH,1
314,229,MVK3OO4OH,R229,-1
389,229,HO2,R229,-1
42,230,R230,MVK3OH4OOH,1
290,230,MVK3OH4OO,R230,-1
389,230,HO2,R230,-1
3,231,R231,MGLY,1
5,231,R231,HCHO,1
290,231,MVK3OH4OO,R231,-1
388,231,R231,OH,1
389,231,HO2,R231,-1
389,231,R231,HO2,1
4,232,R232,GLYC,1
40,232,R232,CH3CO3,1
268,232,MVK3OOH4OH,R232,-1
388,232,R232,OH,1
4,233,R233,GLYC,1
40,233,R233,CH3CO3,1
314,233,MVK3OO4OH,R233,-1
383,233,R233,NO2,1
394,233,NO,R233,-1
249,234,R234,MVK3N4OH,1
314,234,MVK3OO4OH,R234,-1
394,234,NO,R234,-1
3,235,R235,MGLY,1
5,235,R235,HCHO,1
290,235,MVK3OH4OO,R235,-1
383,235,R235,NO2,1
389,235,R235,HO2,1
394,235,NO,R235,-1
254,236,R236,MVK3OH4N,1
290,236,MVK3OH4OO,R236,-1
394,236,NO,R236,-1
4,237,R237,GLYC,1
40,237,R237,CH3CO3,1
249,237,MVK3N4OH,R237,-1
383,237,R237,NO2,1
40,238,R238,CH3CO3,1
44,238,R238,ETHLN,1
254,238,MVK3OH4N,R238,-1
389,238,R238,HO2,1
308,239,R239,MACR2OO3OH,1
382,239,MACR,R239,-1
388,239,OH,R239,-1
299,240,R240,MACR2OH3OO,1
382,240,MACR,R240,-1
388,240,OH,R240,-1
372,241,R241,MACR1OO,1
382,241,MACR,R241,-1
388,241,OH,R241,-1
12,242,R242,MACR2OOH3OH,1
308,242,MACR2OO3OH,R242,-1
389,242,HO2,R242,-1
7,243,R243,HAC,1
171,243,R243,CO,1
308,243,MACR2OO3OH,R243,-1
388,243,R243,OH,1
389,243,HO2,R243,-1
389,243,R243,HO2,1
3,244,R244,MGLY,1
5,244,R244,HCHO,1
308,244,MACR2OO3OH,R244,-1
388,244,R244,OH,1
389,244,HO2,R244,-1
45,245,R245,MACR2OH3OOH,1
299,245,MACR2OH3OO,R245,-1
389,245,HO2,R245,-1
3,246,R246,MGLY,1
5,246,R246,HCHO,1
299,246,MACR2OH3OO,R246,-1
388,246,R246,OH,1
389,246,HO2,R246,-1
389,246,R246,HO2,1
46,247,R247,MACR1OOH,1
372,247,MACR1OO,R247,-1
389,247,HO2,R247,-1
47,248,R248,CH3COOCH2,1
173,248,R248,CO2,1
372,248,MACR1OO,R248,-1
388,248,R248,OH,1
389,248,HO2,R248,-1
48,249,R249,MACR1OH,1
372,249,MACR1OO,R249,-1
389,249,HO2,R249,-1
390,249,R249,O3,1
7,250,R250,HAC,1
171,250,R250,CO,1
308,250,MACR2OO3OH,R250,-1
383,250,R250,NO2,1
389,250,R250,HO2,1
394,250,NO,R250,-1
3,251,R251,MGLY,1
5,251,R251,HCHO,1
308,251,MACR2OO3OH,R251,-1
383,251,R251,NO2,1
394,251,NO,R251,-1
49,252,R252,MACR2N3OH,1
308,252,MACR2OO3OH,R252,-1
394,252,NO,R252,-1
3,253,R253,MGLY,1
5,253,R253,HCHO,1
299,253,MACR2OH3OO,R253,-1
383,253,R253,NO2,1
389,253,R253,HO2,1
394,253,NO,R253,-1
50,254,R254,MACR2OH3N,1
299,254,MACR2OH3OO,R254,-1
394,254,NO,R254,-1
47,255,R255,CH3COOCH2,1
173,255,R255,CO2,1
372,255,MACR1OO,R255,-1
383,255,R255,NO2,1
394,255,NO,R255,-1
278,256,R256,MPAN,1
372,256,MACR1OO,R256,-1
383,256,NO2,R256,-1
278,257,MPAN,R257,-1
372,257,R257,MACR1OO,1
383,257,R257,NO2,1
7,258,R258,HAC,1
171,258,R258,CO,1
308,258,MACR2OO3OH,R258,-1
388,258,R258,OH,1
39,259,R259,HPAC,1
171,259,R259,CO,1
299,259,MACR2OH3OO,R259,-1
389,259,R259,HO2,1
210,260,R260,MPAN1OHx,1
278,260,MPAN,R260,-1
388,260,OH,R260,-1
210,261,MPAN1OHx,R261,-1
350,261,R261,MPAN1OH2OO,1
188,262,R262,HMMLx,1
210,262,MPAN1OHx,R262,-1
189,263,R263,MPAN1OH,1
210,263,MPAN1OHx,R263,-1
188,264,R264,HMMLx,1
189,264,MPAN1OH,R264,-1
189,265,MPAN1OH,R265,-1
350,265,R265,MPAN1OH2OO,1
51,266,R266,HMML,1
188,266,HMMLx,R266,-1
386,266,R266,NO3,1
7,267,R267,HAC,1
171,267,R267,CO,1
188,267,HMMLx,R267,-1
386,267,R267,NO3,1
199,268,R268,MPAN1OH2O,1
350,268,MPAN1OH2OO,R268,-1
383,268,R268,NO2,1
394,268,NO,R268,-1
52,269,R269,MPAN1OH2OOH,1
350,269,MPAN1OH2OO,R269,-1
389,269,HO2,R269,-1
199,270,R270,MPAN1OH2O,1
350,270,MPAN1OH2OO,R270,-1
388,270,R270,OH,1
389,270,HO2,R270,-1
7,271,R271,HAC,1
173,271,R271,CO2,1
199,271,MPAN1OH2O,R271,-1
386,271,R271,NO3,1
255,272,R272,ISOP1OH2OOH3R4OH,1
329,272,ISOP1OH2OOH,R272,-1
388,272,OH,R272,-1
255,273,ISOP1OH2OOH3R4OH,R273,-1
337,273,R273,ISOP1OH2OOH3OO4OH,1
255,274,ISOP1OH2OOH3R4OH,R274,-1
324,274,R274,ISOP1OH23O4OHt,1
388,274,R274,OH,1
255,275,ISOP1OH2OOH3R4OH,R275,-1
328,275,R275,ISOP1OH23O4OHc,1
388,275,R275,OH,1
256,276,R276,ISOP1OH2R3OOH4OH,1
351,276,ISOP3OOH4OH,R276,-1
388,276,OH,R276,-1
256,277,ISOP1OH2R3OOH4OH,R277,-1
336,277,R277,ISOP1OH2OO3OOH4OH,1
256,278,ISOP1OH2R3OOH4OH,R278,-1
324,278,R278,ISOP1OH23O4OHt,1
388,278,R278,OH,1
256,279,ISOP1OH2R3OOH4OH,R279,-1
328,279,R279,ISOP1OH23O4OHc,1
388,279,R279,OH,1
329,280,ISOP1OH2OOH,R280,-1
338,280,R280,ISOP1OH2OOH3OH4OO,1
388,280,OH,R280,-1
338,281,ISOP1OH2OOH3OH4OO,R281,-1
339,281,R281,ISOP1OH2OO3OH4OOH,1
338,282,R282,ISOP1OH2OOH3OH4OO,1
339,282,ISOP1OH2OO3OH4OOH,R282,-1
5,283,R283,HCHO,1
12,283,R283,MACR2OOH3OH,1
338,283,ISOP1OH2OOH3OH4OO,R283,-1
383,283,R283,NO2,1
389,283,R283,HO2,1
394,283,NO,R283,-1
54,284,R284,ISOP1OH2OOH3OH4N,1
338,284,ISOP1OH2OOH3OH4OO,R284,-1
394,284,NO,R284,-1
7,285,R285,HAC,1
25,285,R285,HPETHNL,1
339,285,ISOP1OH2OO3OH4OOH,R285,-1
383,285,R285,NO2,1
389,285,R285,HO2,1
394,285,NO,R285,-1
55,286,R286,ISOP1OH2N3OH4OOH,1
339,286,ISOP1OH2OO3OH4OOH,R286,-1
394,286,NO,R286,-1
56,287,R287,ISOP1OH2OOH3OH4OOH,1
338,287,ISOP1OH2OOH3OH4OO,R287,-1
389,287,HO2,R287,-1
5,288,R288,HCHO,1
12,288,R288,MACR2OOH3OH,1
338,288,ISOP1OH2OOH3OH4OO,R288,-1
388,288,R288,OH,1
389,288,HO2,R288,-1
389,288,R288,HO2,1
56,289,R289,ISOP1OH2OOH3OH4OOH,1
339,289,ISOP1OH2OO3OH4OOH,R289,-1
389,289,HO2,R289,-1
7,290,R290,HAC,1
25,290,R290,HPETHNL,1
339,290,ISOP1OH2OO3OH4OOH,R290,-1
388,290,R290,OH,1
389,290,HO2,R290,-1
389,290,R290,HO2,1
53,291,R291,ISOP1OH2OOH3OH4CO,1
339,291,ISOP1OH2OO3OH4OOH,R291,-1
388,291,R291,OH,1
66,292,R292,ISOP1OH12O3OH4OOH,1
338,292,ISOP1OH2OOH3OH4OO,R292,-1
388,292,R292,OH,1
343,293,R293,ISOP1OO2OH3OOH4OH,1
351,293,ISOP3OOH4OH,R293,-1
388,293,OH,R293,-1
343,294,ISOP1OO2OH3OOH4OH,R294,-1
344,294,R294,ISOP1OOH2OH3OO4OH,1
343,295,R295,ISOP1OO2OH3OOH4OH,1
344,295,ISOP1OOH2OH3OO4OH,R295,-1
5,296,R296,HCHO,1
268,296,R296,MVK3OOH4OH,1
343,296,ISOP1OO2OH3OOH4OH,R296,-1
383,296,R296,NO2,1
389,296,R296,HO2,1
394,296,NO,R296,-1
59,297,R297,ISOP1N2OH3OOH4OH,1
343,297,ISOP1OO2OH3OOH4OH,R297,-1
394,297,NO,R297,-1
4,298,R298,GLYC,1
39,298,R298,HPAC,1
344,298,ISOP1OOH2OH3OO4OH,R298,-1
383,298,R298,NO2,1
389,298,R298,HO2,1
394,298,NO,R298,-1
60,299,R299,ISOP1OOH2OH3N4OH,1
344,299,ISOP1OOH2OH3OO4OH,R299,-1
394,299,NO,R299,-1
61,300,R300,ISOP1OOH2OH3OOH4OH,1
343,300,ISOP1OO2OH3OOH4OH,R300,-1
389,300,HO2,R300,-1
5,301,R301,HCHO,1
268,301,R301,MVK3OOH4OH,1
343,301,ISOP1OO2OH3OOH4OH,R301,-1
388,301,R301,OH,1
389,301,HO2,R301,-1
389,301,R301,HO2,1
61,302,R302,ISOP1OOH2OH3OOH4OH,1
344,302,ISOP1OOH2OH3OO4OH,R302,-1
389,302,HO2,R302,-1
4,303,R303,GLYC,1
39,303,R303,HPAC,1
344,303,ISOP1OOH2OH3OO4OH,R303,-1
388,303,R303,OH,1
389,303,HO2,R303,-1
389,303,R303,HO2,1
57,304,R304,ISOP1OOH2OH3CO4OH,1
343,304,ISOP1OO2OH3OOH4OH,R304,-1
388,304,R304,OH,1
58,305,R305,ISOP1OOH2OH34O4OH,1
343,305,ISOP1OO2OH3OOH4OH,R305,-1
388,305,R305,OH,1
62,306,R306,ISOP1CO2OH3OOH4OH,1
344,306,ISOP1OOH2OH3OO4OH,R306,-1
388,306,R306,OH,1
336,307,R307,ISOP1OH2OO3OOH4OH,1
337,307,ISOP1OH2OOH3OO4OH,R307,-1
336,308,ISOP1OH2OO3OOH4OH,R308,-1
337,308,R308,ISOP1OH2OOH3OO4OH,1
63,309,R309,ISOP1OH2OOH3N4OH,1
337,309,ISOP1OH2OOH3OO4OH,R309,-1
394,309,NO,R309,-1
4,310,R310,GLYC,1
7,310,R310,HAC,1
337,310,ISOP1OH2OOH3OO4OH,R310,-1
383,310,R310,NO2,1
388,310,R310,OH,1
394,310,NO,R310,-1
4,311,R311,GLYC,1
7,311,R311,HAC,1
337,311,ISOP1OH2OOH3OO4OH,R311,-1
388,311,R311,OH,2
389,311,HO2,R311,-1
64,312,R312,ISOP1OH2OOH3OOH4OH,1
337,312,ISOP1OH2OOH3OO4OH,R312,-1
389,312,HO2,R312,-1
65,313,R313,ISOP1OH12O3OOH4OH,1
337,313,ISOP1OH2OOH3OO4OH,R313,-1
388,313,R313,OH,1
67,314,R314,ISOP1OH2N3OOH4OH,1
336,314,ISOP1OH2OO3OOH4OH,R314,-1
394,314,NO,R314,-1
4,315,R315,GLYC,1
7,315,R315,HAC,1
336,315,ISOP1OH2OO3OOH4OH,R315,-1
383,315,R315,NO2,1
388,315,R315,OH,1
394,315,NO,R315,-1
64,316,R316,ISOP1OH2OOH3OOH4OH,1
336,316,ISOP1OH2OO3OOH4OH,R316,-1
389,316,HO2,R316,-1
4,317,R317,GLYC,1
7,317,R317,HAC,1
336,317,ISOP1OH2OO3OOH4OH,R317,-1
388,317,R317,OH,2
389,317,HO2,R317,-1
68,318,R318,ISOP1OH2OOH34O4OH,1
336,318,ISOP1OH2OO3OOH4OH,R318,-1
388,318,R318,OH,1
329,319,ISOP1OH2OOH,R319,-1
381,319,R319,ISOP1OH2OO,1
388,319,OH,R319,-1
281,320,R320,ISOP1CO2OOH,1
329,320,ISOP1OH2OOH,R320,-1
388,320,OH,R320,-1
389,320,R320,HO2,1
72,321,R321,ISO1OH12O,1
329,321,ISOP1OH2OOH,R321,-1
388,321,OH,R321,-1
388,321,R321,OH,1
