! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Sparse Biadjacency Matrix, aka Stoichiometric Matrix, in CSV format
! 
! Generated by KPP-3.4.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
!        P.O. Sturm,  Univ. of Southern California, Los Angeles, CA, USA
! 
! File                 : gas_BiadjacencyMatrix.csv
! Equation file        : gas.kpp
! Output root filename : gas
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



species_name,species_index,reaction_index,stoichiometric_coefficient
HCOCH2CHO,499,959,1
CH3CO,679,959,1
C511O2,356,960,-1
HCOCH2CHO,499,960,1
CH3CO,679,960,1
NO,730,960,-1
NO2,731,960,1
C511OOH,155,961,1
C511O2,356,961,-1
HO2,721,961,-1
C511O2,356,962,-1
HCOCH2CHO,499,962,1
CH3CO,679,962,1
HO2,721,962,-1
OH,727,962,1
C511OOH,155,963,-1
C511O2,356,963,1
OH,727,963,-1
CO23C4CHO,516,964,-1
CO23C4CO3,572,964,1
OH,727,964,-1
CO23C4CHO,516,965,-1
CO23C4CO3,572,965,1
HNO3,671,965,1
NO3,732,965,-1
CO23C4CO3,572,966,-1
BIACETO2,604,966,1
CO2,653,966,1
CO23C4CO3,572,967,-1
BIACETO2,604,967,1
CO2,653,967,1
NO,730,967,-1
NO2,731,967,1
C5PAN9,226,968,1
CO23C4CO3,572,968,-1
NO2,731,968,-1
CO23C4CO3H,70,969,1
CO23C4CO3,572,969,-1
HO2,721,969,-1
CO23C4CO3,572,970,-1
BIACETO2,604,970,1
CO2,653,970,1
HO2,721,970,-1
OH,727,970,1
C5PAN9,226,971,-1
CO23C4CO3,572,971,1
NO2,731,971,1
C5PAN9,226,972,-1
CO23C3CHO,626,972,1
CO,726,972,1
OH,727,972,-1
NO2,731,972,1
C512O2,358,973,-1
C513O2,394,973,1
C512OOH,108,974,1
C512O2,358,974,-1
HO2,721,974,-1
C512O2,358,975,-1
C513O2,394,975,1
NO,730,975,-1
NO2,731,975,1
C512OOH,108,976,-1
CO13C4CHO,621,976,1
C513O2,394,977,-1
HOC2H4CO3,514,977,1
GLYOX,697,977,1
C513O2,394,978,-1
HOC2H4CO3,514,978,1
GLYOX,697,978,1
NO,730,978,-1
NO2,731,978,1
C513OOH,222,979,1
C513O2,394,979,-1
HO2,721,979,-1
C513O2,394,980,-1
HOC2H4CO3,514,980,1
GLYOX,697,980,1
HO2,721,980,-1
OH,727,980,1
CO13C4CHO,621,981,-1
CHOC3COCO3,645,981,1
OH,727,981,-1
CO13C4CHO,621,982,-1
CHOC3COCO3,645,982,1
HNO3,671,982,1
NO3,732,982,-1
C513CO,92,983,1
C513OOH,222,983,-1
CHOC3COO2,415,984,1
CHOC3COCO3,645,984,-1
CO2,653,984,1
CHOC3COOOH,158,985,1
CHOC3COCO3,645,985,-1
HO2,721,985,-1
CHOC3COPAN,227,986,1
CHOC3COCO3,645,986,-1
NO2,731,986,-1
CHOC3COO2,415,987,1
CHOC3COCO3,645,987,-1
CO2,653,987,1
NO,730,987,-1
NO2,731,987,1
C513CO,92,988,-1
HOC2H4CO3,514,988,1
CO,726,988,2
OH,727,988,-1
C514OOH,109,989,1
C514O2,410,989,-1
HO2,721,989,-1
C514O2,410,990,-1
CO13C4CHO,621,990,1
HO2,721,990,1
NO,730,990,-1
NO2,731,990,1
C514NO3,162,991,1
C514O2,410,991,-1
NO,730,991,-1
C514O2,410,992,-1
CO13C4CHO,621,992,1
HO2,721,992,1
NO2,731,992,1
NO3,732,992,-1
C514O2,410,993,-1
CO13C4CHO,621,993,1
HO2,721,993,1
C514OOH,109,994,-1
CO13C4CHO,621,994,1
C514NO3,162,995,-1
CO13C4CHO,621,995,1
OH,727,995,-1
NO2,731,995,1
CHOC3COOOH,158,996,-1
CHOC3COCO3,645,996,1
OH,727,996,-1
CHOC3COPAN,227,997,-1
CHOC3COCO3,645,997,1
NO2,731,997,1
CHOC3COPAN,227,998,-1
C4CODIAL,434,998,1
CO,726,998,1
OH,727,998,-1
NO2,731,998,1
MBO,474,999,-1
LMBOABO2,549,999,1
OH,727,999,-1
MBO,474,1000,-1
MBOOO,629,1000,0.84
CH3COCH3,647,1000,0.16
HCHO,715,1000,1
O3,719,1000,-1
HO2,721,1000,0.16
CO,726,1000,0.16
OH,727,1000,0.16
MBO,474,1001,-1
HOCH2OOH,519,1001,0.37
IBUTALOH,550,1001,1
O3,719,1001,-1
HO2,721,1001,0.16
CO,726,1001,0.63
OH,727,1001,0.16
MBO,474,1002,-1
LNMBOABO2,564,1002,1
NO3,732,1002,-1
LMBOABOOH,388,1003,1
LMBOABO2,549,1003,-1
HO2,721,1003,-1
LMBOABNO3,116,1004,1
LMBOABO2,549,1004,-1
NO,730,1004,-1
LMBOABO2,549,1005,-1
CH3COCH3,647,1005,1
HOCH2CHO,709,1005,1
HO2,721,1005,1
NO,730,1005,-1
NO2,731,1005,1
LMBOABO2,549,1006,-1
IBUTALOH,550,1006,1
HCHO,715,1006,1
HO2,721,1006,1
NO,730,1006,-1
NO2,731,1006,1
LMBOABO2,549,1007,-1
CH3COCH3,647,1007,1
HOCH2CHO,709,1007,1
HO2,721,1007,1
LMBOABO2,549,1008,-1
IBUTALOH,550,1008,1
HCHO,715,1008,1
HO2,721,1008,1
MBOACO,321,1009,1
LMBOABOOH,388,1009,-1
OH,727,1009,-1
LMBOABOOH,388,1010,-1
LMBOABO2,549,1010,1
OH,727,1010,-1
LMBOABNO3,116,1011,-1
MBOACO,321,1011,1
OH,727,1011,-1
NO2,731,1011,1
MBOCOCO,94,1012,1
MBOACO,321,1012,-1
HO2,721,1012,1
OH,727,1012,-1
MBOCOCO,94,1013,-1
IPRHOCO3,630,1013,1
CO,726,1013,1
OH,727,1013,-1
LNMBOABOOH,406,1014,1
LNMBOABO2,564,1014,-1
HO2,721,1014,-1
IBUTALOH,550,1015,0.35
LNMBOABO2,564,1015,-1
NO3CH2CHO,637,1015,0.65
CH3COCH3,647,1015,0.65
HCHO,715,1015,0.35
HO2,721,1015,0.65
NO,730,1015,-1
NO2,731,1015,1.35
IBUTALOH,550,1016,0.35
LNMBOABO2,564,1016,-1
NO3CH2CHO,637,1016,0.65
CH3COCH3,647,1016,0.65
HCHO,715,1016,0.35
HO2,721,1016,0.65
NO2,731,1016,1.35
NO3,732,1016,-1
IBUTALOH,550,1017,0.35
LNMBOABO2,564,1017,-1
NO3CH2CHO,637,1017,0.65
CH3COCH3,647,1017,0.65
HCHO,715,1017,0.35
HO2,721,1017,0.65
NO2,731,1017,0.35
NMBOBCO,45,1018,0.35
C4MCONO3OH,139,1018,0.65
LNMBOABOOH,406,1018,-1
OH,727,1018,-1
LNMBOABOOH,406,1019,-1
LNMBOABO2,564,1019,1
OH,727,1019,-1
NMBOBCO,45,1020,-1
NC4OHCO3,535,1020,1
OH,727,1020,-1
NC4OHCO3,535,1021,-1
IBUTALOH,550,1021,1
CO2,653,1021,1
HO2,721,1021,-1
OH,727,1021,1
NO2,731,1021,1
NC4OHCO3H,229,1022,1
NC4OHCO3,535,1022,-1
HO2,721,1022,-1
NC4OHCO3,535,1023,-1
IBUTALOH,550,1023,1
CO2,653,1023,1
NO,730,1023,-1
NO2,731,1023,2
NC4OHCPAN,230,1024,1
NC4OHCO3,535,1024,-1
NO2,731,1024,-1
NC4OHCO3,535,1025,-1
IBUTALOH,550,1025,1
CO2,653,1025,1
NO2,731,1025,2
NO3,732,1025,-1
NC4OHCO3,535,1026,-1
IBUTALOH,550,1026,1
CO2,653,1026,1
NO2,731,1026,1
NC4OHCO3H,229,1027,-1
NC4OHCO3,535,1027,1
OH,727,1027,-1
NC4OHCPAN,230,1028,-1
IBUTALOH,550,1028,1
CO,726,1028,1
OH,727,1028,-1
NO2,731,1028,2
NC4OHCPAN,230,1029,-1
NC4OHCO3,535,1029,1
NO2,731,1029,1
C4MCONO3OH,139,1030,-1
CH3COCH3,647,1030,1
CO2,653,1030,1
HCHO,715,1030,1
OH,727,1030,-1
NO2,731,1030,1
MMALANHY,74,1031,1
NC4MDCO2H,390,1031,-1
OH,727,1031,-1
NO2,731,1031,1
C54CO,334,1032,-1
HNO3,671,1032,1
CH3CO3,704,1032,1
CO,726,1032,3
NO3,732,1032,-1
C54CO,334,1033,-1
CH3CO3,704,1033,1
CO,726,1033,3
OH,727,1033,-1
NTLFUOOH,163,1034,1
NTLFUO2,422,1034,-1
HO2,721,1034,-1
NTLFUO2,422,1035,-1
ACCOMECHO,497,1035,1
HO2,721,1035,-1
OH,727,1035,1
NO2,731,1035,1
NTLFUO2,422,1036,-1
ACCOMECHO,497,1036,1
NO,730,1036,-1
NO2,731,1036,2
NTLFUO2,422,1037,-1
ACCOMECHO,497,1037,1
NO2,731,1037,2
NO3,732,1037,-1
NTLFUO2,422,1038,-1
ACCOMECHO,497,1038,1
NO2,731,1038,1
C54CO,334,1039,1
C5134CO2OH,577,1039,-1
HO2,721,1039,1
OH,727,1039,-1
C5COO2NO2,231,1040,-1
MGLYOX,693,1040,1
CO,726,1040,2
OH,727,1040,-1
NO2,731,1040,1
C5COO2NO2,231,1041,-1
C5CO14O2,650,1041,1
NO2,731,1041,1
C5DIALCO,73,1042,1
C5DIALOOH,223,1042,-1
C4CO2DCO3H,72,1043,1
C4CO2DBCO3,542,1043,-1
HO2,721,1043,-1
C4CO2DBCO3,542,1044,-1
C33CO,554,1044,1
CO2,653,1044,1
CO,726,1044,1
OH,727,1044,1
C4CO2DBCO3,542,1045,-1
C33CO,554,1045,1
CO2,653,1045,1
HO2,721,1045,1
CO,726,1045,1
NO,730,1045,-1
NO2,731,1045,1
C4CO2DBPAN,291,1046,1
C4CO2DBCO3,542,1046,-1
NO2,731,1046,-1
C4CO2DBCO3,542,1047,-1
C33CO,554,1047,1
CO2,653,1047,1
HO2,721,1047,1
CO,726,1047,1
NO2,731,1047,1
NO3,732,1047,-1
C4CO2DBCO3,542,1048,-1
C33CO,554,1048,1
CO2,653,1048,1
HO2,721,1048,1
CO,726,1048,1
MMALANHY,74,1049,-1
MMALANHYO2,576,1049,1
OH,727,1049,-1
MMALNHYOOH,160,1050,1
MMALANHYO2,576,1050,-1
HO2,721,1050,-1
MMALANHYO2,576,1051,-1
CO2H3CO3,643,1051,1
CO2,653,1051,1
HO2,721,1051,-1
OH,727,1051,1
MMALANHYO2,576,1052,-1
CO2H3CO3,643,1052,1
CO2,653,1052,1
NO,730,1052,-1
NO2,731,1052,1
MMALANHYO2,576,1053,-1
CO2H3CO3,643,1053,1
CO2,653,1053,1
NO2,731,1053,1
NO3,732,1053,-1
MMALANHYO2,576,1054,-1
CO2H3CO3,643,1054,1
CO2,653,1054,1
C4CO2DBPAN,291,1055,-1
C33CO,554,1055,1
CO2,653,1055,1
CO,726,1055,1
OH,727,1055,-1
NO2,731,1055,1
C4CO2DBPAN,291,1056,-1
C4CO2DBCO3,542,1056,1
NO2,731,1056,1
MALANHY,353,1057,0.83
C5CO14O2,650,1057,-1
CO2,653,1057,0.17
MGLYOX,693,1057,0.17
CH3,708,1057,0.83
HO2,721,1057,-0.83
CO,726,1057,0.17
OH,727,1057,1
C5CO14OH,555,1058,1
C5CO14O2,650,1058,-1
O3,719,1058,1
HO2,721,1058,-1
C5CO14OOH,375,1059,1
C5CO14O2,650,1059,-1
HO2,721,1059,-1
MALANHY,353,1060,0.83
C5CO14O2,650,1060,-1
CO2,653,1060,0.17
MGLYOX,693,1060,0.17
CH3,708,1060,0.83
HO2,721,1060,0.17
CO,726,1060,0.17
NO,730,1060,-1
NO2,731,1060,1
C5COO2NO2,231,1061,1
C5CO14O2,650,1061,-1
NO2,731,1061,-1
MALANHY,353,1062,0.83
C5CO14O2,650,1062,-1
CO2,653,1062,0.17
MGLYOX,693,1062,0.17
CH3,708,1062,0.83
HO2,721,1062,0.17
CO,726,1062,0.17
NO2,731,1062,1
NO3,732,1062,-1
MALANHY,353,1063,0.83
C5CO14O2,650,1063,-1
CO2,653,1063,0.17
MGLYOX,693,1063,0.17
CH3,708,1063,0.83
HO2,721,1063,0.17
CO,726,1063,0.17
MALANHY,353,1064,0.83
C5CO14OH,555,1064,-1
CO2,653,1064,0.17
MGLYOX,693,1064,0.17
CH3,708,1064,0.83
HO2,721,1064,0.17
CO,726,1064,0.17
OH,727,1064,-1
C5CO14O2,650,1065,1
C5DICARB,664,1065,-1
HNO3,671,1065,1
NO3,732,1065,-1
HCOCO2H,651,1066,0.0563
CO2,653,1066,0.2465
C5DICARB,664,1066,-1
H2O2,668,1066,0.676
CH3COCO2H,675,1066,0.0563
MGLYOX,693,1066,0.5338
GLYOX,697,1066,0.5338
CH3CO3,704,1066,0.348
CH3CHO,713,1066,0.063
HCHO,715,1066,0.063
O3,719,1066,-1
HO2,721,1066,0.473
CO,726,1066,0.918
OH,727,1066,0.57
C5DICARBO2,489,1067,0.52
C5CO14O2,650,1067,0.48
C5DICARB,664,1067,-1
OH,727,1067,-1
MMALANHY,74,1068,0.65
MC3ODBCO2H,379,1068,-1
CO2,653,1068,0.35
GLYOX,697,1068,0.35
CH3,708,1068,0.35
HO2,721,1068,0.65
CO,726,1068,0.35
OH,727,1068,-1
NTLFUO2,422,1069,1
TLFUONE,642,1069,-1
NO3,732,1069,-1
C24O3CCO2H,113,1070,0.3125
ACCOMECHO,497,1070,0.1875
MECOACETO2,588,1070,0.5
TLFUONE,642,1070,-1
H2O2,668,1070,0.1875
O3,719,1070,-1
CO,726,1070,0.5
OH,727,1070,0.5
TLFUO2,408,1071,1
TLFUONE,642,1071,-1
OH,727,1071,-1
ACCOMECO3H,159,1072,1
ACCOMECO3,602,1072,-1
HO2,721,1072,-1
MECOACETO2,588,1073,1
ACCOMECO3,602,1073,-1
CO2,653,1073,1
HO2,721,1073,-1
OH,727,1073,1
MECOACETO2,588,1074,1
ACCOMECO3,602,1074,-1
CO2,653,1074,1
NO,730,1074,-1
NO2,731,1074,1
ACCOMEPAN,290,1075,1
ACCOMECO3,602,1075,-1
NO2,731,1075,-1
MECOACETO2,588,1076,1
ACCOMECO3,602,1076,-1
CO2,653,1076,1
NO2,731,1076,1
NO3,732,1076,-1
MECOACETO2,588,1077,1
ACCOMECO3,602,1077,-1
CO2,653,1077,1
C4CO2DCO3H,72,1078,-1
C4CO2DBCO3,542,1078,1
OH,727,1078,-1
ACCOMECHO,497,1079,-1
ACCOMECO3,602,1079,1
HNO3,671,1079,1
NO3,732,1079,-1
ACCOMECHO,497,1080,-1
ACCOMECO3,602,1080,1
OH,727,1080,-1
MMALNHYOOH,160,1081,-1
MMALANHYO2,576,1081,1
OH,727,1081,-1
C5DICAROOH,287,1082,-1
C5134CO2OH,577,1082,1
C5DICAROOH,287,1083,-1
C5DICARBO2,489,1083,1
OH,727,1083,-1
C24O3CCO2H,113,1084,-1
MECOACETO2,588,1084,1
CO2,653,1084,1
OH,727,1084,-1
NTLFUOOH,163,1085,-1
NTLFUO2,422,1085,1
OH,727,1085,-1
METACETHO,66,1086,1
ACCOMEPAN,290,1086,-1
CO,726,1086,2
OH,727,1086,-1
NO2,731,1086,1
ACCOMEPAN,290,1087,-1
ACCOMECO3,602,1087,1
NO2,731,1087,1
TLFUOOH,161,1088,1
TLFUO2,408,1088,-1
HO2,721,1088,-1
TLFUO2,408,1089,-1
ACCOMECHO,497,1089,1
OH,727,1089,1
TLFUO2,408,1090,-1
ACCOMECHO,497,1090,1
HO2,721,1090,1
NO,730,1090,-1
NO2,731,1090,1
TLFUO2,408,1091,-1
ACCOMECHO,497,1091,1
HO2,721,1091,1
NO2,731,1091,1
NO3,732,1091,-1
TLFUO2,408,1092,-1
ACCOMECHO,497,1092,1
HO2,721,1092,1
C5CO14OOH,375,1093,-1
C5CO14O2,650,1093,1
OH,727,1093,-1
TLFUOOH,161,1094,-1
TLFUO2,408,1094,1
OH,727,1094,-1
ACCOMECO3H,159,1095,-1
ACCOMECO3,602,1095,1
OH,727,1095,-1
C5DIALOOH,223,1096,1
C5DIALO2,530,1096,-1
HO2,721,1096,-1
C5DIALO2,530,1097,-1
MALDIAL,652,1097,1
CO,726,1097,1
OH,727,1097,1
C5DIALO2,530,1098,-1
MALDIAL,652,1098,1
HO2,721,1098,1
CO,726,1098,1
NO,730,1098,-1
NO2,731,1098,1
C5DIALO2,530,1099,-1
MALDIAL,652,1099,1
HO2,721,1099,1
CO,726,1099,1
NO2,731,1099,1
NO3,732,1099,-1
C5DIALO2,530,1100,-1
MALDIAL,652,1100,1
HO2,721,1100,1
CO,726,1100,1
C5DICAROOH,287,1101,1
C5DICARBO2,489,1101,-1
HO2,721,1101,-1
C5DICARBO2,489,1102,-1
MGLYOX,693,1102,1
GLYOX,697,1102,1
OH,727,1102,1
C5DICARBO2,489,1103,-1
MGLYOX,693,1103,1
GLYOX,697,1103,1
HO2,721,1103,1
NO,730,1103,-1
NO2,731,1103,1
C5DICARBO2,489,1104,-1
MGLYOX,693,1104,1
GLYOX,697,1104,1
HO2,721,1104,1
NO2,731,1104,1
NO3,732,1104,-1
C5DICARBO2,489,1105,-1
MGLYOX,693,1105,1
GLYOX,697,1105,1
HO2,721,1105,1
CO235C6OOH,166,1106,1
CO235C6O2,359,1106,-1
HO2,721,1106,-1
CO235C6O2,359,1107,-1
CO23C4CO3,572,1107,1
HCHO,715,1107,1
HO2,721,1107,-1
OH,727,1107,1
CO235C6O2,359,1108,-1
CO23C4CO3,572,1108,1
HCHO,715,1108,1
NO,730,1108,-1
NO2,731,1108,1
CO235C6O2,359,1109,-1
CO23C4CO3,572,1109,1
HCHO,715,1109,1
CO235C6OOH,166,1110,-1
CO235C6O2,359,1110,1
OH,727,1110,-1
C614O2,391,1111,-1
CO23C4CHO,516,1111,1
HCHO,715,1111,1
HO2,721,1111,1
C614O2,391,1112,-1
CO23C4CHO,516,1112,1
HCHO,715,1112,1
HO2,721,1112,1
NO,730,1112,-1
NO2,731,1112,1
C614NO3,299,1113,1
C614O2,391,1113,-1
NO,730,1113,-1
C614OOH,233,1114,1
C614O2,391,1114,-1
HO2,721,1114,-1
C614O2,391,1115,-1
CO23C4CHO,516,1115,1
HCHO,715,1115,1
OH,727,1115,1
C614CO,117,1116,1
C614NO3,299,1116,-1
OH,727,1116,-1
NO2,731,1116,1
C614CO,117,1117,1
C614OOH,233,1117,-1
C614CO,117,1118,-1
CO235C5CHO,496,1118,1
HO2,721,1118,1
OH,727,1118,-1
CO235C5CHO,496,1119,-1
CO23C4CO3,572,1119,1
CO,726,1119,1
OH,727,1119,-1
CO235C5CHO,496,1120,-1
CO23C4CO3,572,1120,1
HNO3,671,1120,1
CO,726,1120,1
NO3,732,1120,-1
PHENOOH,298,1121,-1
PHENO2,566,1121,1
OH,727,1121,-1
C6CO4DB,380,1122,-1
C33CO,554,1122,1
HO2,721,1122,1
CO,726,1122,3
OH,727,1122,-1
C5CO2DCO3H,236,1123,-1
C5CO2DBCO3,582,1123,1
OH,727,1123,-1
NDNPHENOOH,303,1124,-1
NDNPHENO2,481,1124,1
OH,727,1124,-1
C615CO2OOH,238,1125,1
C615CO2O2,524,1125,-1
HO2,721,1125,-1
C615CO2O2,524,1126,-1
C5DICARB,664,1126,1
CO,726,1126,1
OH,727,1126,1
C615CO2O2,524,1127,-1
C5DICARB,664,1127,1
HO2,721,1127,1
CO,726,1127,1
NO,730,1127,-1
NO2,731,1127,1
C615CO2O2,524,1128,-1
C5DICARB,664,1128,1
HO2,721,1128,1
CO,726,1128,1
NO2,731,1128,1
NO3,732,1128,-1
C615CO2O2,524,1129,-1
C5DICARB,664,1129,1
HO2,721,1129,1
CO,726,1129,1
BZEMUCPAN,301,1130,-1
MALDIAL,652,1130,1
CO2,653,1130,1
CO,726,1130,1
OH,727,1130,-1
NO2,731,1130,1
BZEMUCPAN,301,1131,-1
BZEMUCCO3,584,1131,1
NO2,731,1131,1
BZOBIPEROH,169,1132,1
BZBIPERNO3,300,1132,-1
OH,727,1132,-1
NO2,731,1132,1
NPHEN1O,432,1133,1
HOC6H4NO2,639,1133,-1
HNO3,671,1133,1
NO3,732,1133,-1
NPHEN1O,432,1134,1
HOC6H4NO2,639,1134,-1
OH,727,1134,-1
NDNPHENOOH,303,1135,1
NDNPHENO2,481,1135,-1
HO2,721,1135,-1
NC4DCO2H,387,1136,1
NDNPHENO2,481,1136,-1
HNO3,671,1136,1
HO2,721,1136,-1
CO,726,1136,2
OH,727,1136,1
NO2,731,1136,1
NC4DCO2H,387,1137,1
NDNPHENO2,481,1137,-1
HNO3,671,1137,1
CO,726,1137,2
NO,730,1137,-1
NO2,731,1137,2
NC4DCO2H,387,1138,1
NDNPHENO2,481,1138,-1
HNO3,671,1138,1
CO,726,1138,2
NO2,731,1138,2
NO3,732,1138,-1
NC4DCO2H,387,1139,1
NDNPHENO2,481,1139,-1
HNO3,671,1139,1
CO,726,1139,2
NO2,731,1139,1
PBZQCO,47,1140,-1
C5CO2OHCO3,537,1140,1
OH,727,1140,-1
CATECHOL,431,1141,-1
CATEC1O,578,1141,1
HNO3,671,1141,1
NO3,732,1141,-1
CATECHOL,431,1142,-1
MALDALCO2H,567,1142,1
HCOCO2H,651,1142,1
O3,719,1142,-1
HO2,721,1142,1
OH,727,1142,1
CATECHOL,431,1143,-1
CATEC1O,578,1143,1
OH,727,1143,-1
C5COOHCO3H,297,1144,-1
C5CO2OHCO3,537,1144,1
OH,727,1144,-1
NCATECHOL,274,1145,-1
NNCATECO2,495,1145,1
NO3,732,1145,-1
NCATECHOL,274,1146,-1
NCATECO2,503,1146,1
OH,727,1146,-1
C5COOHCO3H,297,1147,1
C5CO2OHCO3,537,1147,-1
HO2,721,1147,-1
HOCOC4DIAL,396,1148,1
C5CO2OHCO3,537,1148,-1
CO2,653,1148,1
CO,726,1148,1
OH,727,1148,1
HOCOC4DIAL,396,1149,1
C5CO2OHCO3,537,1149,-1
CO2,653,1149,1
HO2,721,1149,1
CO,726,1149,1
NO,730,1149,-1
NO2,731,1149,1
C5CO2OHPAN,239,1150,1
C5CO2OHCO3,537,1150,-1
NO2,731,1150,-1
HOCOC4DIAL,396,1151,1
C5CO2OHCO3,537,1151,-1
CO2,653,1151,1
HO2,721,1151,1
CO,726,1151,1
NO2,731,1151,1
NO3,732,1151,-1
HOCOC4DIAL,396,1152,1
C5CO2OHCO3,537,1152,-1
CO2,653,1152,1
HO2,721,1152,1
CO,726,1152,1
BZEMUCCO3,584,1153,1
BZEPOXMUC,605,1153,-1
HNO3,671,1153,1
NO3,732,1153,-1
EPXC4DIAL,569,1154,1
BZEPOXMUC,605,1154,-1
HCOCO2H,651,1154,0.1125
CO2,653,1154,0.25
H2O2,668,1154,0.0675
GLYOX,697,1154,0.0675
HCHO,715,1154,0.125
O3,719,1154,-1
HO2,721,1154,0.82
CO,726,1154,1.265
OH,727,1154,0.57
BZEMUCO2,568,1155,0.69
BZEMUCCO3,584,1155,0.31
BZEPOXMUC,605,1155,-1
OH,727,1155,-1
NCATECOOH,241,1156,1
NCATECO2,503,1156,-1
HO2,721,1156,-1
NC4DCO2H,387,1157,1
NCATECO2,503,1157,-1
HCOCO2H,651,1157,1
OH,727,1157,1
NC4DCO2H,387,1158,1
NCATECO2,503,1158,-1
HCOCO2H,651,1158,1
HO2,721,1158,1
NO,730,1158,-1
NO2,731,1158,1
NC4DCO2H,387,1159,1
NCATECO2,503,1159,-1
HCOCO2H,651,1159,1
HO2,721,1159,1
NO2,731,1159,1
NO3,732,1159,-1
NC4DCO2H,387,1160,1
NCATECO2,503,1160,-1
HCOCO2H,651,1160,1
HO2,721,1160,1
NPHEN1OOH,119,1161,-1
NPHEN1O2,545,1161,1
OH,727,1161,-1
NPHENOOH,243,1162,1
NPHENO2,452,1162,-1
HO2,721,1162,-1
NPHENO2,452,1163,-1
MALDALCO2H,567,1163,1
GLYOX,697,1163,1
HO2,721,1163,-1
OH,727,1163,1
NO2,731,1163,1
NPHENO2,452,1164,-1
MALDALCO2H,567,1164,1
GLYOX,697,1164,1
NO,730,1164,-1
NO2,731,1164,2
NPHENO2,452,1165,-1
MALDALCO2H,567,1165,1
GLYOX,697,1165,1
NO2,731,1165,2
NO3,732,1165,-1
NPHENO2,452,1166,-1
MALDALCO2H,567,1166,1
GLYOX,697,1166,1
NO2,731,1166,1
PHENOL,361,1167,0.53
BZBIPERO2,484,1167,0.352
BZEPOXMUC,605,1167,0.118
BENZENE,623,1167,-1
HO2,721,1167,0.648
OH,727,1167,-1
C5CO2OHPAN,239,1168,-1
HOCOC4DIAL,396,1168,1
CO,726,1168,2
OH,727,1168,-1
NO2,731,1168,1
C5CO2OHPAN,239,1169,-1
C5CO2OHCO3,537,1169,1
NO2,731,1169,1
NCATECHOL,274,1170,1
CATEC1O,578,1170,-1
NO2,731,1170,-1
CATEC1O2,507,1171,1
CATEC1O,578,1171,-1
O3,719,1171,-1
BZEMUCCO,235,1172,-1
EPXDLCO3,616,1172,1
GLYOX,697,1172,1
OH,727,1172,-1
NNCATECOOH,242,1173,1
NNCATECO2,495,1173,-1
HO2,721,1173,-1
NC4DCO2H,387,1174,1
NNCATECO2,495,1174,-1
HCOCO2H,651,1174,1
HO2,721,1174,-1
OH,727,1174,1
NO2,731,1174,1
NC4DCO2H,387,1175,1
NNCATECO2,495,1175,-1
HCOCO2H,651,1175,1
NO,730,1175,-1
NO2,731,1175,2
NC4DCO2H,387,1176,1
NNCATECO2,495,1176,-1
HCOCO2H,651,1176,1
NO2,731,1176,2
NO3,732,1176,-1
NC4DCO2H,387,1177,1
NNCATECO2,495,1177,-1
HCOCO2H,651,1177,1
NO2,731,1177,1
BZEMUCCO2H,167,1178,-1
C5DIALO2,530,1178,1
CO2,653,1178,1
OH,727,1178,-1
NNCATECOOH,242,1179,-1
NNCATECO2,495,1179,1
OH,727,1179,-1
NPHEN1O,432,1180,-1
DNPHEN,611,1180,1
NO2,731,1180,-1
NPHEN1O,432,1181,-1
NPHEN1O2,545,1181,1
O3,719,1181,-1
NDNPHENO2,481,1182,1
DNPHEN,611,1182,-1
NO3,732,1182,-1
DNPHENO2,450,1183,1
DNPHEN,611,1183,-1
OH,727,1183,-1
PHENOL,361,1184,-1
NPHENO2,452,1184,0.258
C6H5O,469,1184,0.742
HNO3,671,1184,0.742
NO3,732,1184,-1
PHENOL,361,1185,-1
CATECHOL,431,1185,0.8
C6H5O,469,1185,0.06
PHENO2,566,1185,0.14
HO2,721,1185,0.8
OH,727,1185,-1
PBZQONE,324,1186,-1
NBZQO2,486,1186,1
NO3,732,1186,-1
PBZQONE,324,1187,-1
PBZQO2,409,1187,1
OH,727,1187,-1
PHENOOH,298,1188,1
PHENO2,566,1188,-1
HO2,721,1188,-1
PBZQONE,324,1189,0.29
PHENO2,566,1189,-1
MALDALCO2H,567,1189,0.71
GLYOX,697,1189,0.71
OH,727,1189,1
PBZQONE,324,1190,0.29
PHENO2,566,1190,-1
MALDALCO2H,567,1190,0.71
GLYOX,697,1190,0.71
HO2,721,1190,1
NO,730,1190,-1
NO2,731,1190,1
PBZQONE,324,1191,0.29
