! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Dense species-by-atom composition matrix (variable species only) in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : mcm_SpeciesCompositionMatrix.csv
! Equation file        : mcm.kpp
! Output root filename : mcm
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



species_index,species_name,IGNORE,H,C,N,O,S,Cl,Br
3442,M3BU3EPAN,0,7,5,1,5,0,0,0
3443,C530NO3,0,9,5,1,5,0,0,0
3444,C530O,0,9,5,0,3,0,0,0
3445,MTBKO,0,11,6,0,2,0,0,0
3446,HC4PAN,0,7,5,1,6,0,0,0
3447,C531OOH,0,6,5,0,5,0,0,0
3448,C533O,0,7,5,0,5,0,0,0
3449,C31CO3H,0,4,4,0,5,0,0,0
3450,T123NCATEC,0,11,9,1,4,0,0,0
3451,TM123OHNO2,0,11,9,1,3,0,0,0
3452,DNT123BOL,0,10,9,2,5,0,0,0
3453,EBENZ,0,10,8,0,0,0,0,0
3454,EBENZOL,0,10,8,0,1,0,0,0
3455,HEPT3ONE,0,14,7,0,1,0,0,0
3456,EBZOBPEROH,0,10,8,0,4,0,0,0
3457,M3CO5C6,0,14,7,0,1,0,0,0
3458,MNCATECH,0,7,7,1,4,0,0,0
3459,ENCATECH,0,9,8,1,4,0,0,0
3460,EBNZOHNO2,0,9,8,1,3,0,0,0
3461,DNEBNZOL,0,8,8,2,5,0,0,0
3462,PBENZ,0,12,9,0,0,0,0,0
3463,PBENZOL,0,12,9,0,1,0,0,0
3464,M3BU2OLNO3,0,11,5,1,4,0,0,0
3465,PBZOBPEROH,0,12,9,0,4,0,0,0
3466,IBUTOLBNO3,0,9,4,1,4,0,0,0
3467,MXYL,0,10,8,0,0,0,0,0
3468,CCLOHCOCL,0,2,2,0,2,0,2,0
3469,PXYL,0,10,8,0,0,0,0,0
3470,CLGLYOX,0,0,2,0,2,0,2,0
3471,CLCOCLOOH,0,2,2,0,3,0,2,0
3472,PNCATECH,0,11,9,1,4,0,0,0
3473,PBNZOHNO2,0,11,9,1,3,0,0,0
3474,DNPBNZOL,0,10,9,2,5,0,0,0
3475,PXYLOL,0,10,8,0,1,0,0,0
3476,IPBENZ,0,12,9,0,0,0,0,0
3477,IPBENZOL,0,12,9,0,1,0,0,0
3478,DNCRES,0,6,7,2,5,0,0,0
3479,IPBZOBPROH,0,12,9,0,4,0,0,0
3480,C4ME2OHNO3,0,13,6,1,4,0,0,0
3481,NC4H10,0,10,4,0,0,0,0,0
3482,IPNCATECH,0,11,9,1,4,0,0,0
3483,MGLOOC,0,4,3,0,3,0,0,0
3484,IPBNZOHNO2,0,11,9,1,3,0,0,0
3485,DNIPBNZOL,0,10,9,2,5,0,0,0
3486,BUTDANO3,0,7,4,1,4,0,0,0
3487,DMKOHO,0,9,6,0,4,0,0,0
3488,OETHTOL,0,12,9,0,0,0,0,0
3489,OETOH,0,12,9,0,1,0,0,0
3490,MPHGLYOX,0,8,9,0,2,0,0,0
3491,OETLMUCCO,0,12,9,0,5,0,0,0
3492,OETLMUCNO3,0,13,9,1,7,0,0,0
3493,MXYLOL,0,10,8,0,1,0,0,0
3494,OTNCATECH,0,11,9,1,4,0,0,0
3495,OET1OHNO2,0,11,9,1,3,0,0,0
3496,DNOETOL,0,10,9,2,5,0,0,0
3497,METHTOL,0,12,9,0,0,0,0,0
3498,METOH,0,12,9,0,1,0,0,0
3499,CO356C11,0,18,11,0,3,0,0,0
3500,ACO2H,0,4,3,0,2,0,0,0
3501,MTNCATECH,0,11,9,1,4,0,0,0
3502,MET1OHNO2,0,11,9,1,3,0,0,0
3503,DNMETOL,0,10,9,2,5,0,0,0
3504,PETHTOL,0,12,9,0,0,0,0,0
3505,PETOH,0,12,9,0,1,0,0,0
3506,PXNCATECH,0,9,8,1,4,0,0,0
3507,PTNCATECH,0,11,9,1,4,0,0,0
3508,PET1OHNO2,0,11,9,1,3,0,0,0
3509,DNPETOL,0,10,9,2,5,0,0,0
3510,PXY1OHNO2,0,9,8,1,3,0,0,0
3511,DNPXYOL,0,8,8,2,5,0,0,0
3512,DIME35EB,0,14,10,0,0,0,0,0
3513,EGLYOOD,0,6,4,0,3,0,0,0
3514,DIET35TOL,0,16,11,0,0,0,0,0
3515,UDEC3ONE,0,22,11,0,1,0,0,0
3516,C77CO,0,12,7,0,3,0,0,0
3517,PHCHOOA,0,6,7,0,2,0,0,0
3518,OXYL,0,10,8,0,0,0,0,0
3519,BPINANO3,0,17,10,1,4,0,0,0
3520,OXYLOL,0,10,8,0,1,0,0,0
3521,OCT3ONE,0,16,8,0,1,0,0,0
3522,NC101CO,0,15,10,1,4,0,0,0
3523,OXYMUCCO,0,10,8,0,5,0,0,0
3524,OXYMUCNO3,0,11,8,1,7,0,0,0
3525,CO346C8,0,12,8,0,3,0,0,0
3526,C109CO,0,14,10,0,3,0,0,0
3527,OXNCATECH,0,9,8,1,4,0,0,0
3528,ME2BUOLNO3,0,11,5,1,4,0,0,0
3529,CCOCOCOH,0,6,4,0,3,0,0,0
3530,OXY1OHNO2,0,9,8,1,3,0,0,0
3531,DNOXYOL,0,8,8,2,5,0,0,0
3532,MVKOOA,0,6,4,0,2,0,0,0
3533,MIPKAOH,0,10,5,0,2,0,0,0
3534,INANCO,0,8,5,2,8,0,0,0
3535,CO356C12,0,20,12,0,3,0,0,0
3536,INCNCHO,0,8,5,2,8,0,0,0
3537,TM135B,0,12,9,0,0,0,0,0
3538,NON3ONE,0,18,9,0,1,0,0,0
3539,TM135OBPOH,0,12,9,0,4,0,0,0
3540,C4M2NO3ONE,0,9,5,1,4,0,0,0
3541,TM124B,0,12,9,0,0,0,0,0
3542,TM124OL,0,12,9,0,1,0,0,0
3543,M2CO5C6,0,14,7,0,1,0,0,0
3544,MXNCATECH,0,9,8,1,4,0,0,0
3545,CO356C9,0,14,9,0,3,0,0,0
3546,BZOBIPEROH,0,6,6,0,4,0,0,0
3547,M2BUOL2NO3,0,11,5,1,4,0,0,0
3548,DEC3ONE,0,20,10,0,1,0,0,0
3549,T124NCATEC,0,11,9,1,4,0,0,0
3550,HOC6H4NO2,0,5,6,1,3,0,0,0
3551,DNPHEN,0,4,6,2,5,0,0,0
3552,NCATECHOL,0,5,6,1,4,0,0,0
3553,MXY1OHNO2,0,9,8,1,3,0,0,0
3554,TM124OHNO2,0,11,9,1,3,0,0,0
3555,DNT124BOL,0,10,9,2,5,0,0,0
3556,DNMXYOL,0,8,8,2,5,0,0,0
3557,TM123B,0,12,9,0,0,0,0,0
3558,CRESOL,0,8,7,0,1,0,0,0
3559,TM123BOL,0,12,9,0,1,0,0,0
3560,CO235C7,0,10,7,0,3,0,0,0
3561,TM123OBPOH,0,12,9,0,4,0,0,0
3562,CO356C10,0,16,10,0,3,0,0,0
3563,DDEC3ONE,0,24,12,0,1,0,0,0
3564,RGDCO2H,0,8,6,0,3,0,0,0
3565,C65OH4OOH,0,14,6,0,3,0,0,0
3566,C4MCODBPAN,0,7,6,1,6,0,0,0
3567,C64OH5OOH,0,14,6,0,3,0,0,0
3568,NEBNZOLOOH,0,11,8,1,8,0,0,0
3569,C715OOH,0,10,7,0,5,0,0,0
3570,M3CO25C6,0,12,7,0,2,0,0,0
3571,IPROPOLO2H,0,8,3,0,3,0,0,0
3572,NTM123LOOH,0,13,9,1,8,0,0,0
3573,TM123OLO,0,13,9,0,5,0,0,0
3574,TBUTOLOOH,0,10,4,0,3,0,0,0
3575,HO13C4OOH,0,10,4,0,4,0,0,0
3576,NPBNZOLOOH,0,13,9,1,8,0,0,0
3577,C6CO2OHOOH,0,10,6,0,5,0,0,0
3578,PXYLPAN,0,7,8,1,5,0,0,0
3579,IPGLOOB,0,9,5,0,3,0,0,0
3580,NIPBZOLOOH,0,13,9,1,8,0,0,0
3581,ACRPAN,0,3,3,1,5,0,0,0
3582,ACO3H,0,4,3,0,3,0,0,0
3583,METLMUCNO3,0,13,9,1,7,0,0,0
3584,C10PAN1,0,19,10,1,6,0,0,0
3585,NMETOLOOH,0,13,9,1,8,0,0,0
3586,PETLMUCNO3,0,13,9,1,7,0,0,0
3587,C65O,0,9,6,0,3,0,0,0
3588,C51OH2OOH,0,12,5,0,3,0,0,0
3589,ETBEBOOH,0,14,6,0,3,0,0,0
3590,NPETOLOOH,0,13,9,1,8,0,0,0
3591,DMEPHOH,0,14,10,0,1,0,0,0
3592,HCOCH2CO2H,0,4,3,0,3,0,0,0
3593,PROPOLNO3,0,7,3,1,4,0,0,0
3594,NBUTOLAOOH,0,10,4,0,3,0,0,0
3595,C8M3CO,0,12,9,0,3,0,0,0
3596,C5OHCO4OOH,0,10,5,0,4,0,0,0
3597,NPXYOLOOH,0,11,8,1,8,0,0,0
3598,NDMEPLOOH,0,15,10,1,8,0,0,0
3599,DMEPHOLO,0,15,10,0,5,0,0,0
3600,DEMPHOH,0,16,11,0,1,0,0,0
3601,EMPHPAN,0,11,10,1,5,0,0,0
3602,C23O3MCPAN,0,7,6,1,8,0,0,0
3603,PROL11MOOH,0,12,5,0,3,0,0,0
3604,HYPROPO2H,0,8,3,0,3,0,0,0
3605,C9M3CO,0,14,10,0,3,0,0,0
3606,NDEMPLOOH,0,17,11,1,8,0,0,0
3607,DEMPHOLO,0,17,11,0,5,0,0,0
3608,C7DDCPAN,0,9,7,1,6,0,0,0
3609,C9PAN2,0,13,9,1,6,0,0,0
3610,C5PAN19,0,7,5,1,6,0,0,0
3611,C52OH1OOH,0,12,5,0,3,0,0,0
3612,ISOPBO,0,9,5,0,2,0,0,0
3613,OXYLPAN,0,7,8,1,5,0,0,0
3614,CO12C4CHO,0,6,5,0,3,0,0,0
3615,HMVKAO,0,7,4,0,3,0,0,0
3616,C618PAN,0,9,7,1,7,0,0,0
3617,CO3H4CO3H,0,8,5,0,5,0,0,0
3618,C5PAN17,0,7,5,1,6,0,0,0
3619,C6PAN16,0,9,6,1,6,0,0,0
3620,OXYMUCPAN,0,9,8,1,7,0,0,0
3621,M3BUTAL2O,0,9,5,0,2,0,0,0
3622,MXYMUCPAN,0,9,8,1,7,0,0,0
3623,C89PAN,0,13,9,1,6,0,0,0
3624,C515CHO,0,6,6,0,4,0,0,0
3625,C59OOH,0,10,5,0,5,0,0,0
3626,C721PAN,0,11,8,1,7,0,0,0
3627,C56OOH,0,12,5,0,4,0,0,0
3628,PBZN,0,5,7,1,5,0,0,0
3629,MBOAOOH,0,12,5,0,4,0,0,0
3630,MBOBOOH,0,12,5,0,4,0,0,0
3631,NMBOAOOH,0,11,5,1,6,0,0,0
3632,NMBOBOOH,0,11,5,1,6,0,0,0
3633,C6PAN15,0,11,6,1,5,0,0,0
3634,CL2OHOOH,0,4,2,0,3,0,2,0
3635,CH2OHCL2O,0,3,2,0,2,0,2,0
3636,ETBEAPAN,0,11,6,1,6,0,0,0
3637,C62O,0,7,6,0,4,0,0,0
3638,C62OOH,0,8,6,0,5,0,0,0
3639,COHCCLOOH,0,5,2,0,3,0,1,0
3640,CH2OHCOCL,0,3,2,0,2,0,1,0
3641,PR2OHMOX,0,10,4,0,2,0,0,0
3642,BOXPOLANO3,0,15,7,1,5,0,0,0
3643,C9PAN1,0,17,9,1,6,0,0,0
3644,NOXYOLOOH,0,11,8,1,8,0,0,0
3645,INAHPAN,0,8,5,2,10,0,0,0
3646,MACRNCO3H,0,7,4,1,7,0,0,0
3647,C57NO3CO3H,0,9,5,1,8,0,0,0
3648,C6OTKETOOH,0,8,6,0,6,0,0,0
3649,INCOOH,0,11,5,1,7,0,0,0
3650,MACRNBCO3H,0,7,4,1,6,0,0,0
3651,TM135BZOL,0,12,9,0,1,0,0,0
3652,HO3C4OOH,0,10,4,0,3,0,0,0
3653,H2M5C65NO3,0,15,7,1,4,0,0,0
3654,TMBPAN,0,9,9,1,5,0,0,0
3655,MIBKOHBOOH,0,12,6,0,4,0,0,0
3656,C4CHO2O,0,9,5,0,2,0,0,0
3657,TM135MUPAN,0,11,9,1,7,0,0,0
3658,C7M3CO,0,10,8,0,3,0,0,0
3659,C823CO,0,12,8,0,3,0,0,0
3660,NTM135LOOH,0,13,9,1,8,0,0,0
3661,TM135OLO,0,13,9,0,5,0,0,0
3662,ETBEBNO3,0,13,6,1,4,0,0,0
3663,ME3BU2OLO,0,11,5,0,2,0,0,0
3664,MPRKBOOH,0,10,5,0,3,0,0,0
3665,C732CO,0,10,7,0,4,0,0,0
3666,C4MCNO3OOH,0,9,5,1,6,0,0,0
3667,C2H5CHOOB,0,6,3,0,2,0,0,0
3668,DMSO2OOH,0,6,2,0,4,1,0,0
3669,SBUACANO3,0,11,6,1,5,0,0,0
3670,BZEMUCNO3,0,7,6,1,7,0,0,0
3671,C53OOH,0,10,5,0,4,0,0,0
3672,TM124MUNO3,0,13,9,1,7,0,0,0
3673,TM124MUPAN,0,11,9,1,7,0,0,0
3674,TM124MUO2H,0,12,9,0,4,0,0,0
3675,C52OH3OOH,0,12,5,0,3,0,0,0
3676,C144O,0,23,14,0,4,0,0,0
3677,HO24C5OOH,0,12,5,0,4,0,0,0
3678,C6OH5OOH,0,14,6,0,3,0,0,0
3679,ME3BUOLOOH,0,12,5,0,3,0,0,0
3680,C53OH2OOH,0,12,5,0,3,0,0,0
3681,MTBEAALPAN,0,7,5,1,7,0,0,0
3682,C137CO,0,20,13,0,3,0,0,0
3683,HEX3ONAOOH,0,12,6,0,3,0,0,0
3684,CHOC2CO2H,0,6,4,0,3,0,0,0
3685,C6PAN13,0,11,6,1,6,0,0,0
3686,NTM124LOOH,0,13,9,1,8,0,0,0
3687,C8PAN1,0,15,8,1,6,0,0,0
3688,C5PAN6,0,9,5,1,5,0,0,0
3689,TM123BPAN,0,9,9,1,5,0,0,0
3690,HO5C6OOH,0,14,6,0,3,0,0,0
3691,C7ADCPAN,0,9,7,1,6,0,0,0
3692,BUTAL2O,0,7,4,0,2,0,0,0
3693,BUTAL2NO3,0,7,4,1,4,0,0,0
3694,C5DICAROOH,0,8,5,0,5,0,0,0
3695,C5PAN15,0,9,5,1,6,0,0,0
3696,C1211CO,0,18,12,0,4,0,0,0
3697,C612OOH,0,12,6,0,4,0,0,0
3698,TBUACPAN,0,9,6,1,7,0,0,0
3699,MC3CODBPAN,0,5,5,1,6,0,0,0
3700,C3H7CHOOB,0,8,4,0,2,0,0,0
3701,HIEB1OOH,0,10,5,0,6,0,0,0
3702,HIEB2OOH,0,10,5,0,6,0,0,0
3703,HMPAN,0,5,4,1,6,0,0,0
3704,HMACO3H,0,6,4,0,4,0,0,0
3705,MIBKHO4OOH,0,12,6,0,4,0,0,0
3706,HMACROOH,0,8,4,0,5,0,0,0
3707,HMACRO,0,7,4,0,4,0,0,0
3708,TM123MUNO3,0,13,9,1,7,0,0,0
3709,MIBKBOOH,0,12,6,0,3,0,0,0
3710,HC4CHO,0,8,5,0,2,0,0,0
3711,C526NO3,0,9,5,1,7,0,0,0
3712,NCRESOOH,0,9,7,1,8,0,0,0
3713,C527NO3,0,9,5,1,7,0,0,0
3714,C527OOH,0,10,5,0,6,0,0,0
3715,C534OOH,0,8,5,0,7,0,0,0
3716,NMXYOLOOH,0,11,8,1,8,0,0,0
3717,C31PAN,0,3,4,1,7,0,0,0
3718,C64O,0,11,6,0,3,0,0,0
3719,C58AOOH,0,10,5,0,5,0,0,0
3720,C47PAN,0,6,5,2,10,0,0,0
3721,C47CO3H,0,7,5,1,8,0,0,0
3722,C57AOOH,0,10,5,0,5,0,0,0
3723,C42NO33O,0,8,4,1,4,0,0,0
3724,C64NO335CO,0,9,6,1,5,0,0,0
3725,NDNPBNZLO,0,10,9,3,11,0,0,0
3726,PHCOME,0,8,8,0,1,0,0,0
3727,H1CO23CHO,0,4,4,0,4,0,0,0
3728,NIPBFUO,0,10,7,1,6,0,0,0
3729,C65OOH,0,10,6,0,4,0,0,0
3730,HO3CO6C7,0,14,7,0,2,0,0,0
3731,IPBZMUCCO,0,12,9,0,5,0,0,0
3732,IPBZMUCNO3,0,13,9,1,7,0,0,0
3733,TL4OHNO2O,0,8,7,1,7,0,0,0
3734,NDNIPBZLO,0,10,9,3,11,0,0,0
3735,MPHCOME,0,10,9,0,1,0,0,0
3736,PXYMUCCO,0,10,8,0,5,0,0,0
3737,PXYMUCNO3,0,11,8,1,7,0,0,0
3738,C4ECO2O,0,9,6,0,3,0,0,0
3739,ACEPROPONE,0,8,5,0,3,0,0,0
3740,NDNOETOLO,0,10,9,3,11,0,0,0
3741,METLMUCCO,0,12,9,0,5,0,0,0
3742,NDNMETOLO,0,10,9,3,11,0,0,0
3743,M22C43O,0,13,6,0,1,0,0,0
3744,PETLMUCCO,0,12,9,0,5,0,0,0
3745,C4M3NO3ONE,0,9,5,1,4,0,0,0
3746,NDNPETOLO,0,10,9,3,11,0,0,0
3747,DMPHCOME,0,12,10,0,1,0,0,0
3748,NDNPXYOLO,0,8,8,3,11,0,0,0
3749,H3C25C5CHO,0,8,6,0,4,0,0,0
3750,NDNEBNZLO,0,8,8,3,11,0,0,0
3751,C23O3EHO,0,8,6,0,4,0,0,0
3752,H13M3CO4C5,0,12,6,0,3,0,0,0
3753,NBUTOLBO,0,9,4,0,2,0,0,0
3754,EMPHCOME,0,14,11,0,1,0,0,0
3755,BOXCHO,0,10,5,0,2,0,0,0
3756,DETLBIPRO,0,17,11,0,4,0,0,0
3757,BOX2COMOH,0,12,6,0,3,0,0,0
3758,ISOPAOH,0,10,5,0,2,0,0,0
3759,NOPINAO,0,13,9,0,2,0,0,0
3760,C87CO,0,10,8,0,4,0,0,0
3761,PHCOET,0,10,9,0,1,0,0,0
3762,NBUACETAO,0,11,6,0,3,0,0,0
3763,ACEBUTONE,0,10,6,0,3,0,0,0
3764,CH3COPAN,0,3,3,1,6,0,0,0
3765,MXYMUCCO,0,10,8,0,5,0,0,0
3766,MXYMUCNO3,0,11,8,1,7,0,0,0
3767,C6DIALO,0,9,6,0,3,0,0,0
3768,C515CO,0,4,5,0,4,0,0,0
3769,ETHENO3O,0,4,2,1,4,0,0,0
3770,C62NO33CO,0,11,6,1,4,0,0,0
3771,MACROOH,0,8,4,0,4,0,0,0
3772,NBUACETBO,0,11,6,0,3,0,0,0
3773,BOX2PROL,0,16,7,0,2,0,0,0
3774,PECO,0,11,5,0,1,0,0,0
3775,C51NO32CO,0,9,5,1,4,0,0,0
3776,NEBFUO,0,8,6,1,6,0,0,0
3777,CH3NO3,0,3,1,1,3,0,0,0
3778,ACEBUTBONE,0,10,6,0,3,0,0,0
3779,NDNOXYOLO,0,8,8,3,11,0,0,0
3780,IEPOXB,0,10,5,0,3,0,0,0
3781,CCL2OHCOCL,0,1,2,0,2,0,3,0
3782,MACRNCO2H,0,7,4,1,6,0,0,0
3783,MMALNBPAN,0,6,5,2,10,0,0,0
3784,COHM2CO2H,0,6,4,0,4,0,0,0
3785,COHM2PAN,0,5,4,1,7,0,0,0
3786,PRCOOPRONE,0,12,7,0,3,0,0,0
3787,DMCO,0,5,3,0,4,0,0,0
3788,NORLIMO,0,15,9,0,4,0,0,0
3789,C816O,0,13,8,0,2,0,0,0
3790,C925O,0,15,9,0,5,0,0,0
3791,TM135BPRO,0,13,9,0,4,0,0,0
3792,BUTALO,0,7,4,0,2,0,0,0
3793,NBZFUO,0,4,4,1,6,0,0,0
3794,C727CO,0,10,7,0,3,0,0,0
3795,SC4H9O,0,9,4,0,1,0,0,0
3796,H2M2C65O,0,15,7,0,2,0,0,0
3797,CO24M3C5,0,10,6,0,2,0,0,0
3798,CH3OCH3,0,6,2,0,1,0,0,0
3799,NPBFUO,0,10,7,1,6,0,0,0
3800,C624O,0,11,6,0,2,0,0,0
3801,ACCOC3H6O,0,9,6,0,4,0,0,0
3802,DM124OOH,0,10,8,0,2,0,0,0
3803,BZBIPERO,0,7,6,0,4,0,0,0
3804,TM124NO2O,0,10,8,1,7,0,0,0
3805,CO2C4GLYOX,0,8,6,0,3,0,0,0
3806,CO24C53OOH,0,8,5,0,4,0,0,0
3807,NDNCRESO,0,6,7,3,11,0,0,0
3808,CY6TRION,0,6,6,0,3,0,0,0
3809,BZEMUCCO,0,6,6,0,5,0,0,0
3810,CHOOCH2O,0,3,2,0,3,0,0,0
3811,C143O,0,23,14,0,4,0,0,0
3812,TM124MUCCO,0,12,9,0,5,0,0,0
3813,C630CO,0,8,6,0,3,0,0,0
3814,C131CO,0,20,13,0,3,0,0,0
3815,SBUACETBO,0,11,6,0,3,0,0,0
3816,MCOCOMOX,0,6,4,0,3,0,0,0
3817,MTBK,0,12,6,0,1,0,0,0
3818,HEX2ONBO,0,11,6,0,2,0,0,0
3819,C133O,0,21,13,0,5,0,0,0
3820,C133CO,0,20,13,0,5,0,0,0
3821,EBZMUCCO,0,10,8,0,5,0,0,0
3822,EBZMUCNO3,0,11,8,1,7,0,0,0
3823,CO23C65O,0,9,6,0,3,0,0,0
3824,C128CO,0,18,12,0,4,0,0,0
3825,IPEBO,0,11,5,0,1,0,0,0
3826,C52NO33CO,0,9,5,1,4,0,0,0
3827,NDNT123LO,0,10,9,3,11,0,0,0
3828,NDNPHENO,0,4,6,3,11,0,0,0
3829,NDNT124LO,0,10,9,3,11,0,0,0
3830,SBUACEONE,0,10,6,0,3,0,0,0
3831,PBZMUCCO,0,12,9,0,5,0,0,0
3832,PBZMUCNO3,0,13,9,1,7,0,0,0
3833,MTBEBCHO,0,10,5,0,2,0,0,0
3834,C736CO,0,8,7,0,3,0,0,0
3835,IPRMEETO,0,9,4,0,2,0,0,0
3836,METHCOACET,0,6,4,0,3,0,0,0
3837,C831O,0,13,8,0,3,0,0,0
3838,TLOBIPEROH,0,8,7,0,4,0,0,0
3839,C3MCODBCO2,0,5,5,0,3,0,0,0
3840,C1014O,0,17,10,0,4,0,0,0
3841,C66NO35CO,0,11,6,1,4,0,0,0
3842,MXYL1OOH,0,8,7,0,2,0,0,0
3843,NDNMXYOLO,0,8,8,3,11,0,0,0
3844,C118CO,0,16,11,0,5,0,0,0
3845,C53NO32CO,0,9,5,1,4,0,0,0
3846,C63NO32CO,0,11,6,1,4,0,0,0
3847,TLEMUCCO,0,8,7,0,5,0,0,0
3848,TLEMUCNO3,0,9,7,1,7,0,0,0
3849,ETBEAO,0,13,6,0,2,0,0,0
3850,C516O,0,7,5,0,5,0,0,0
3851,C6COCHOPAN,0,7,6,1,7,0,0,0
3852,DMKOHOOH,0,10,6,0,5,0,0,0
3853,OETLBIPNO3,0,13,9,1,6,0,0,0
3854,C4ECO2OOH,0,10,6,0,4,0,0,0
3855,C6M5CO2OOH,0,10,7,0,4,0,0,0
3856,C6DICAROOH,0,10,6,0,5,0,0,0
3857,C7M6CO2OOH,0,12,8,0,4,0,0,0
3858,C42OOH,0,7,4,1,7,0,0,0
3859,DMEBMUNO3,0,15,10,1,7,0,0,0
3860,EMPHO,0,11,9,0,1,0,0,0
3861,DETLMUNO3,0,17,11,1,7,0,0,0
3862,OXYBIPENO3,0,11,8,1,6,0,0,0
3863,ETOHOCHO,0,6,3,0,3,0,0,0
3864,MC6CO2OOH,0,10,7,0,4,0,0,0
3865,C4MCO2OH,0,8,5,0,3,0,0,0
3866,MC5COOHOOH,0,10,6,0,5,0,0,0
3867,PXYL1O,0,7,7,0,1,0,0,0
3868,C813NO3,0,13,8,1,7,0,0,0
3869,DM23BU2ENE,0,12,6,0,0,0,0,0
3870,CH3SO3,0,3,1,0,3,1,0,0
3871,MACROHOOH,0,8,4,0,4,0,0,0
3872,ME2BUOLOOH,0,12,5,0,3,0,0,0
3873,CHCLOHCO,0,4,2,0,2,0,1,0
3874,IEACHO,0,8,5,0,3,0,0,0
3875,IECCHO,0,8,5,0,3,0,0,0
3876,C4MOHOCO3H,0,10,6,0,5,0,0,0
3877,DMPHO,0,9,8,0,1,0,0,0
3878,TM135MUNO3,0,13,9,1,7,0,0,0
3879,TBUT2ENE,0,8,4,0,0,0,0,0
3880,C5O5OHCO3H,0,10,6,0,5,0,0,0
3881,CO2M3C4CHO,0,10,6,0,2,0,0,0
3882,EOX2EOL,0,10,4,0,2,0,0,0
3883,MALDIALOOH,0,6,4,0,5,0,0,0
3884,C712OOH,0,14,7,0,4,0,0,0
3885,HODMSO2,0,7,2,0,3,1,0,0
3886,CH3SOO,0,3,1,0,2,1,0,0
3887,C7CO2M5OOH,0,12,8,0,4,0,0,0
3888,MTBEBPAN,0,9,5,1,6,0,0,0
3889,C7ADICARB,0,10,7,0,2,0,0,0
3890,CBUT2ENE,0,8,4,0,0,0,0,0
3891,C526OOH,0,10,5,0,6,0,0,0
3892,HPC52OOH,0,10,5,0,6,0,0,0
3893,C58ANO3,0,9,5,1,6,0,0,0
3894,DHPMEK,0,8,4,0,5,0,0,0
3895,MIPKAO,0,9,5,0,2,0,0,0
3896,OETOLO2,0,13,9,0,6,0,0,0
3897,OETCATECH,0,12,9,0,2,0,0,0
3898,MXYLO2,0,9,8,0,2,0,0,0
3899,C6H5C2H4O2,0,9,8,0,2,0,0,0
3900,PXYOLO2,0,11,8,0,6,0,0,0
3901,PXYCATECH,0,10,8,0,2,0,0,0
3902,METOLO2,0,13,9,0,6,0,0,0
3903,METCATECH,0,12,9,0,2,0,0,0
3904,NC4EDCO2H,0,7,6,1,5,0,0,0
3905,PETLBIPRO2,0,13,9,0,5,0,0,0
3906,NCO23CHO,0,3,4,1,6,0,0,0
3907,C51OH2CO,0,10,5,0,2,0,0,0
3908,PETOLO2,0,13,9,0,6,0,0,0
3909,PETCATECH,0,12,9,0,2,0,0,0
3910,TCEOHO2,0,1,2,0,3,0,4,0
3911,H3NCO2CHO,0,5,4,1,6,0,0,0
3912,NPROACECO2,0,9,5,0,4,0,0,0
3913,PHGLYOX,0,6,8,0,2,0,0,0
3914,C23O3CHO,0,4,4,0,4,0,0,0
3915,C78OOH,0,14,7,0,4,0,0,0
3916,CCL3CH2O2,0,2,2,0,2,0,3,0
3917,OXYLO2,0,9,8,0,2,0,0,0
3918,CO2HO3C6,0,12,6,0,2,0,0,0
3919,MO2EOLBO2,0,7,3,0,4,0,0,0
3920,OXYFUONE,0,8,6,0,2,0,0,0
3921,HMVKBOOH,0,8,4,0,4,0,0,0
3922,CO2H3CO3H,0,6,4,0,5,0,0,0
3923,CISOPCO,0,9,5,0,2,0,0,0
3924,C513CO,0,6,5,0,4,0,0,0
3925,ACCOPRONE,0,8,6,0,4,0,0,0
3926,C113CO,0,20,11,0,3,0,0,0
3927,DIBRETO2,0,3,2,0,2,0,0,2
3928,CH2CLCH2O2,0,4,2,0,2,0,1,0
3929,HO3CO46C8,0,14,8,0,3,0,0,0
3930,MACO3H,0,6,4,0,3,0,0,0
3931,CHCL2CH2O2,0,3,2,0,2,0,2,0
3932,CL12PRAO2,0,5,3,0,2,0,2,0
3933,CL12PRBO2,0,5,3,0,2,0,2,0
3934,CL12PRBO,0,5,3,0,1,0,2,0
3935,CL12PRCO2,0,5,3,0,2,0,2,0
3936,CH3CLCOCL,0,4,3,0,1,0,2,0
