! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Sparse Biadjacency Matrix, aka Stoichiometric Matrix, in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : mcm_BiadjacencyMatrix.csv
! Equation file        : mcm.kpp
! Output root filename : mcm
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



spc_name,species_index,reaction_index,stoichiometric_coefficient
NO2,5831,258,-1
C5PAN1,2972,259,-1
HO2C4CO3,5426,259,1
NO2,5831,259,1
HO2C4CO3,5426,260,-1
HO2C4O2,5734,260,1
NO2,5831,260,1
NO3,5832,260,-1
HO2C4CO3H,1360,261,1
HO2C4CO3,5426,261,-1
HO2,5825,261,-1
HO2C4CO2H,462,262,1
HO2C4CO3,5426,262,-1
HO2,5825,262,-1
O3,5830,262,1
HO2C4CO3,5426,263,-1
HO2C4O2,5734,263,1
HO2C4CO2H,462,264,1
HO2C4CO3,5426,264,-1
HO2C4O,2939,265,1
HO2C4O2,5734,265,-1
NO2,5831,265,1
NO3,5832,265,-1
HO2C4OOH,2355,266,1
HO2C4O2,5734,266,-1
HO2,5825,266,-1
HO2C4O,2939,267,1
HO2C4O2,5734,267,-1
HO2C3CHO,5625,268,1
HO2C4O2,5734,268,-1
HO2C4OH,1381,269,1
HO2C4O2,5734,269,-1
HO13C4O,2332,270,1
HO13C4O2,4877,270,-1
NO2,5831,270,1
NO3,5832,270,-1
HO13C4OOH,3575,271,1
HO13C4O2,4877,271,-1
HO2,5825,271,-1
HO13C4O,2332,272,1
HO13C4O2,4877,272,-1
HO13C3CHO,4409,273,1
HO13C4O2,4877,273,-1
HO13C4OH,467,274,1
HO13C4O2,4877,274,-1
HO2C4NO3,2306,275,-1
HO2C3CHO,5625,275,1
OH,5824,275,-1
NO2,5831,275,1
HO2C4NO3,2306,276,-1
HO2C4O,2939,276,1
NO2,5831,276,1
HO13C4NO3,1357,277,-1
HO13C3CHO,4409,277,1
OH,5824,277,-1
NO2,5831,277,1
HO2C4OOH,2355,278,-1
HO2C4O2,5734,278,1
OH,5824,278,-1
HO2C4OOH,2355,279,-1
HO2C3CHO,5625,279,1
HO2C4OOH,2355,280,-1
HO2C4O,2939,280,1
OH,5824,280,1
HO2C4OH,1381,281,-1
MEKAOH,5555,281,1
OH,5824,281,-1
HO2,5825,281,1
C5PAN1,2972,282,-1
HO2C3CHO,5625,282,1
OH,5824,282,-1
CO,5828,282,1
NO2,5831,282,1
HO2C4CO3H,1360,283,-1
HO2C4CO3,5426,283,1
OH,5824,283,-1
HO2C4CO3H,1360,284,-1
HO2C4O2,5734,284,1
OH,5824,284,1
HO2C4CO2H,462,285,-1
HO2C4O2,5734,285,1
OH,5824,285,-1
HO13C4OOH,3575,286,-1
HO13C4O2,4877,286,1
OH,5824,286,-1
HO13C4OOH,3575,287,-1
HO13C3CHO,4409,287,1
HO13C4O,2332,288,1
HO13C4OOH,3575,288,-1
OH,5824,288,1
HO13C4OH,467,289,-1
HO13C3CHO,4409,289,1
OH,5824,289,-1
HO2,5825,289,1
HO13C3CHO,4409,290,-1
HOC2H4CHO,5756,290,1
HO2,5825,290,2
CO,5828,290,1
HO13C3CHO,4409,291,-1
HO13C3CO3,4797,291,1
OH,5824,291,-1
HO13C3CHO,4409,292,-1
HO13C3CO3,4797,292,1
HNO3,5772,292,1
NO3,5832,292,-1
HO13C3CO3,4797,293,-1
HOC2H4CHO,5756,293,1
HO2,5825,293,1
NO,5826,293,-1
NO2,5831,293,1
C4PAN2,3024,294,1
HO13C3CO3,4797,294,-1
NO2,5831,294,-1
C4PAN2,3024,295,-1
HO13C3CO3,4797,295,1
NO2,5831,295,1
HO13C3CO3,4797,296,-1
HOC2H4CHO,5756,296,1
HO2,5825,296,1
NO2,5831,296,1
NO3,5832,296,-1
HO13C3CO3H,2375,297,1
HO13C3CO3,4797,297,-1
HO2,5825,297,-1
HO13C3CO3,4797,298,-1
HOC2H4CHO,5756,298,1
HO2,5825,298,1
C4PAN2,3024,299,-1
HOC2H4CHO,5756,299,1
OH,5824,299,-1
CO,5828,299,1
NO2,5831,299,1
HO13C3CO3H,2375,300,-1
HO13C3CO3,4797,300,1
OH,5824,300,-1
HO13C3CO3H,2375,301,-1
HOC2H4CHO,5756,301,1
OH,5824,301,1
HO2,5825,301,1
HO2C3CHO,5625,302,-1
IPROPOLO2,5763,302,1
HO2,5825,302,1
CO,5828,302,1
HO2C3CHO,5625,303,-1
CO2C3CHO,5817,303,1
OH,5824,303,-1
HO2,5825,303,1
HO2C3CHO,5625,304,-1
HO2C3CO3,5737,304,1
OH,5824,304,-1
HO2C3CHO,5625,305,-1
HO2C3CO3,5737,305,1
HNO3,5772,305,1
NO3,5832,305,-1
HO2C3CO3,5737,306,-1
IPROPOLO2,5763,306,1
NO,5826,306,-1
NO2,5831,306,1
C4PAN3,3047,307,1
HO2C3CO3,5737,307,-1
NO2,5831,307,-1
C4PAN3,3047,308,-1
HO2C3CO3,5737,308,1
NO2,5831,308,1
HO2C3CO3,5737,309,-1
IPROPOLO2,5763,309,1
NO2,5831,309,1
NO3,5832,309,-1
HO2C3CO3H,1425,310,1
HO2C3CO3,5737,310,-1
HO2,5825,310,-1
HO2C3CO2H,478,311,1
HO2C3CO3,5737,311,-1
HO2,5825,311,-1
O3,5830,311,1
HO2C3CO3,5737,312,-1
IPROPOLO2,5763,312,1
HO2C3CO3H,1425,313,1
HO2C3CO3,5737,313,-1
C4PAN3,3047,314,-1
CH3CHOHCHO,5656,314,1
OH,5824,314,-1
CO,5828,314,1
NO2,5831,314,1
HO2C3CO3H,1425,315,-1
HO2C3CO3,5737,315,1
OH,5824,315,-1
HO2C3CO3H,1425,316,-1
IPROPOLO2,5763,316,1
OH,5824,316,1
HO2C3CO2H,478,317,-1
IPROPOLO2,5763,317,1
OH,5824,317,-1
PEBO,3063,318,1
PEBO2,5765,318,-1
NO,5826,318,-1
NO2,5831,318,1
PEBNO3,2402,319,1
PEBO2,5765,319,-1
NO,5826,319,-1
PEBO,3063,320,-1
MPRK,4478,320,1
HO2,5825,320,1
PEBO,3063,321,-1
HO2C5O2,4497,321,1
HO2C5O,1874,322,1
HO2C5O2,4497,322,-1
NO,5826,322,-1
NO2,5831,322,1
HO2C5NO3,3082,323,1
HO2C5O2,4497,323,-1
NO,5826,323,-1
HO2C5O,1874,324,-1
CO2C5OH,4793,324,1
HO2,5825,324,1
PEBO,3063,325,1
PEBO2,5765,325,-1
NO2,5831,325,1
NO3,5832,325,-1
PEBOOH,2420,326,1
PEBO2,5765,326,-1
HO2,5825,326,-1
PEBO,3063,327,1
PEBO2,5765,327,-1
MPRK,4478,328,1
PEBO2,5765,328,-1
PEBOH,484,329,1
PEBO2,5765,329,-1
HO2C5O,1874,330,1
HO2C5O2,4497,330,-1
NO2,5831,330,1
NO3,5832,330,-1
HO2C5OOH,3095,331,1
HO2C5O2,4497,331,-1
HO2,5825,331,-1
HO2C5O,1874,332,1
HO2C5O2,4497,332,-1
HO2C5O2,4497,333,-1
HO2C4CHO,4744,333,1
HO2C5OH,1307,334,1
HO2C5O2,4497,334,-1
PEBNO3,2402,335,-1
MPRK,4478,335,1
OH,5824,335,-1
NO2,5831,335,1
PEBNO3,2402,336,-1
PEBO,3063,336,1
NO2,5831,336,1
HO2C5NO3,3082,337,-1
HO2C4CHO,4744,337,1
OH,5824,337,-1
NO2,5831,337,1
HO2C5O,1874,338,1
HO2C5NO3,3082,338,-1
NO2,5831,338,1
PEBOOH,2420,339,-1
PEBO2,5765,339,1
OH,5824,339,-1
PEBOOH,2420,340,-1
MPRK,4478,340,1
PEBOOH,2420,341,-1
PEBO,3063,341,1
OH,5824,341,1
PEBOH,484,342,-1
MPRK,4478,342,1
OH,5824,342,-1
HO2,5825,342,1
HO2C5OOH,3095,343,-1
HO2C5O2,4497,343,1
OH,5824,343,-1
HO2C5OOH,3095,344,-1
HO2C4CHO,4744,344,1
HO2C5O,1874,345,1
HO2C5OOH,3095,345,-1
OH,5824,345,1
HO2C5OH,1307,346,-1
CO2C5OH,4793,346,1
OH,5824,346,-1
HO2,5825,346,1
CO2C5OH,4793,347,-1
HO1C3O2,5603,347,1
CH3CO3,5818,347,1
CO2C5OH,4793,348,-1
CO2C4CHO,5758,348,1
OH,5824,348,-1
HO2,5825,348,1
CO2C5OH,4793,349,-1
C51O2,5703,349,1
OH,5824,349,-1
C51O,3126,350,1
C51O2,5703,350,-1
NO,5826,350,-1
NO2,5831,350,1
C51NO3,2457,351,1
C51O2,5703,351,-1
NO,5826,351,-1
C51O,3126,352,-1
HCHO,5808,352,1
CO2C3CHO,5817,352,1
HO2,5825,352,1
C51O,3126,353,1
C51O2,5703,353,-1
NO2,5831,353,1
NO3,5832,353,-1
C51OOH,1513,354,1
C51O2,5703,354,-1
HO2,5825,354,-1
C51O,3126,355,1
C51O2,5703,355,-1
HO1CO24C5,4666,356,1
C51O2,5703,356,-1
C51OH,23,357,1
C51O2,5703,357,-1
C51NO3,2457,358,-1
HO1CO24C5,4666,358,1
OH,5824,358,-1
NO2,5831,358,1
C51NO3,2457,359,-1
C51O,3126,359,1
NO2,5831,359,1
C51OOH,1513,360,-1
HO1CO24C5,4666,360,1
C51OOH,1513,361,-1
C51O,3126,361,1
OH,5824,361,1
C51OH,23,362,-1
HO1CO24C5,4666,362,1
HO1CO24C5,4666,363,-1
HOCH2CO3,5805,363,1
CH3COCH2O2,5815,363,1
HO1CO24C5,4666,364,-1
CO24C4CHO,5550,364,1
OH,5824,364,-1
HO2,5825,364,1
CO24C4CHO,5550,365,-1
CO2C3CO3,5726,365,1
OH,5824,365,-1
CO,5828,365,1
CO24C4CHO,5550,366,-1
CO2C3CO3,5726,366,1
HNO3,5772,366,1
CO,5828,366,1
NO3,5832,366,-1
CO24C4CHO,5550,367,-1
CO2C3CO3,5726,367,1
HO2,5825,367,1
CO,5828,367,1
CO2C4CHO,5758,368,-1
MEKAO2,5820,368,1
HO2,5825,368,1
CO,5828,368,1
CO2C4CHO,5758,369,-1
CO2C4CO3,5781,369,1
OH,5824,369,-1
CO2C4CHO,5758,370,-1
HNO3,5772,370,1
CO2C4CO3,5781,370,1
NO3,5832,370,-1
CO2C4CO3,5781,371,-1
MEKAO2,5820,371,1
NO,5826,371,-1
NO2,5831,371,1
C5PAN2,3174,372,1
CO2C4CO3,5781,372,-1
NO2,5831,372,-1
C5PAN2,3174,373,-1
CO2C4CO3,5781,373,1
NO2,5831,373,1
CO2C4CO3,5781,374,-1
MEKAO2,5820,374,1
NO2,5831,374,1
NO3,5832,374,-1
CO2C4CO3H,1555,375,1
CO2C4CO3,5781,375,-1
HO2,5825,375,-1
CO2C4CO2H,521,376,1
CO2C4CO3,5781,376,-1
HO2,5825,376,-1
O3,5830,376,1
CO2C4CO3,5781,377,-1
MEKAO2,5820,377,1
CO2C4CO2H,521,378,1
CO2C4CO3,5781,378,-1
C5PAN2,3174,379,-1
CO2C3CHO,5817,379,1
OH,5824,379,-1
CO,5828,379,1
NO2,5831,379,1
CO2C4CO3H,1555,380,-1
MEKAO2,5820,380,1
OH,5824,380,1
CO2C4CO3H,1555,381,-1
CO2C4CO3,5781,381,1
OH,5824,381,-1
CO2C4CO2H,521,382,-1
MEKAO2,5820,382,1
OH,5824,382,-1
PECO,3774,383,1
PECO2,5364,383,-1
NO,5826,383,-1
NO2,5831,383,1
PECNO3,2506,384,1
PECO2,5364,384,-1
NO,5826,384,-1
PECO,3774,385,-1
C2H5O2,5705,385,1
C2H5CHO,5762,385,1
PECO,3774,386,-1
DIEK,4028,386,1
HO2,5825,386,1
PECO,3774,387,1
PECO2,5364,387,-1
NO2,5831,387,1
NO3,5832,387,-1
PECOOH,1573,388,1
PECO2,5364,388,-1
HO2,5825,388,-1
PECO,3774,389,1
PECO2,5364,389,-1
DIEK,4028,390,1
PECO2,5364,390,-1
PECOH,1906,391,1
PECO2,5364,391,-1
PECNO3,2506,392,-1
DIEK,4028,392,1
OH,5824,392,-1
NO2,5831,392,1
PECNO3,2506,393,-1
PECO,3774,393,1
NO2,5831,393,1
PECOOH,1573,394,-1
DIEK,4028,394,1
PECOOH,1573,395,-1
PECO,3774,395,1
OH,5824,395,1
IC5H12,1907,396,-1
IPEAO2,5722,396,1
OH,5824,396,-1
IC5H12,1907,397,-1
IPEBO2,5490,397,1
OH,5824,397,-1
IC5H12,1907,398,-1
IPECO2,5470,398,1
OH,5824,398,-1
IPEAO,3305,399,1
IPEAO2,5722,399,-1
NO,5826,399,-1
NO2,5831,399,1
IPEANO3,2630,400,1
IPEAO2,5722,400,-1
NO,5826,400,-1
IPEAO,3305,401,-1
BUT2CHO,5613,401,1
HO2,5825,401,1
IPEAO,3305,402,-1
C52O2,4425,402,1
C52O,1944,403,1
C52O2,4425,403,-1
NO,5826,403,-1
NO2,5831,403,1
C52NO3,3335,404,1
C52O2,4425,404,-1
NO,5826,404,-1
C52O,1944,405,-1
HOBUT2CHO,4445,405,1
HO2,5825,405,1
IPEAO,3305,406,1
IPEAO2,5722,406,-1
NO2,5831,406,1
NO3,5832,406,-1
IPEAOOH,2673,407,1
IPEAO2,5722,407,-1
HO2,5825,407,-1
IPEAO,3305,408,1
IPEAO2,5722,408,-1
BUT2CHO,5613,409,1
IPEAO2,5722,409,-1
IPEAOH,1950,410,1
IPEAO2,5722,410,-1
C52O,1944,411,1
C52O2,4425,411,-1
NO2,5831,411,1
NO3,5832,411,-1
C52OOH,3362,412,1
C52O2,4425,412,-1
HO2,5825,412,-1
C52O,1944,413,1
C52O2,4425,413,-1
C52O2,4425,414,-1
HOIBUTCHO,4465,414,1
C52OH,943,415,1
C52O2,4425,415,-1
IPEANO3,2630,416,-1
BUT2CHO,5613,416,1
OH,5824,416,-1
NO2,5831,416,1
IPEANO3,2630,417,-1
IPEAO,3305,417,1
NO2,5831,417,1
C52NO3,3335,418,-1
HOIBUTCHO,4465,418,1
OH,5824,418,-1
NO2,5831,418,1
C52O,1944,419,1
C52NO3,3335,419,-1
NO2,5831,419,1
IPEAOOH,2673,420,-1
IPEAO2,5722,420,1
OH,5824,420,-1
IPEAOOH,2673,421,-1
BUT2CHO,5613,421,1
IPEAOOH,2673,422,-1
IPEAO,3305,422,1
OH,5824,422,1
C52OOH,3362,423,-1
C52O2,4425,423,1
OH,5824,423,-1
C52OOH,3362,424,-1
HOIBUTCHO,4465,424,1
C52O,1944,425,1
C52OOH,3362,425,-1
OH,5824,425,1
C52OH,943,426,-1
HOBUT2CHO,4445,426,1
OH,5824,426,-1
HO2,5825,426,1
C52OH,943,427,-1
HOIBUTCHO,4465,427,1
OH,5824,427,-1
HO2,5825,427,1
HOIBUTCHO,4465,428,-1
IBUTOLCO2,5064,428,1
HO2,5825,428,1
CO,5828,428,1
HOIBUTCHO,4465,429,-1
HOIBUTCO3,5066,429,1
OH,5824,429,-1
HOIBUTCHO,4465,430,-1
HOIBUTCO3,5066,430,1
HNO3,5772,430,1
NO3,5832,430,-1
IBUTOLCO2,5064,431,1
HOIBUTCO3,5066,431,-1
NO,5826,431,-1
NO2,5831,431,1
C5PAN3,3414,432,1
HOIBUTCO3,5066,432,-1
NO2,5831,432,-1
C5PAN3,3414,433,-1
HOIBUTCO3,5066,433,1
NO2,5831,433,1
IBUTOLCO2,5064,434,1
HOIBUTCO3,5066,434,-1
NO2,5831,434,1
NO3,5832,434,-1
HOIBUTCO3H,1752,435,1
HOIBUTCO3,5066,435,-1
HO2,5825,435,-1
HOIBUTCO3,5066,436,-1
SC4H9O2,5684,436,1
HOIBUTCO3H,1752,437,-1
HOIBUTCO3,5066,437,1
OH,5824,437,-1
HOIBUTCO3H,1752,438,-1
SC4H9O2,5684,438,1
OH,5824,438,1
C5PAN3,3414,439,-1
HOIPRCHO,5641,439,1
OH,5824,439,-1
CO,5828,439,1
NO2,5831,439,1
BUT2CHO,5613,440,-1
SC4H9O2,5684,440,1
HO2,5825,440,1
CO,5828,440,1
BUT2CHO,5613,441,-1
CH3CHO,5764,441,1
C3H6,5771,441,1
BUT2CO3,5239,442,1
BUT2CHO,5613,442,-1
OH,5824,442,-1
BUT2CO3,5239,443,1
BUT2CHO,5613,443,-1
HNO3,5772,443,1
NO3,5832,443,-1
BUT2CO3,5239,444,-1
SC4H9O2,5684,444,1
NO,5826,444,-1
NO2,5831,444,1
C5PAN4,3440,445,1
BUT2CO3,5239,445,-1
NO2,5831,445,-1
C5PAN4,3440,446,-1
BUT2CO3,5239,446,1
NO2,5831,446,1
BUT2CO3,5239,447,-1
SC4H9O2,5684,447,1
NO2,5831,447,1
NO3,5832,447,-1
BUT2CO3H,1760,448,1
BUT2CO3,5239,448,-1
HO2,5825,448,-1
BUT2CO2H,466,449,1
BUT2CO3,5239,449,-1
HO2,5825,449,-1
O3,5830,449,1
BUT2CO3,5239,450,-1
SC4H9O2,5684,450,1
BUT2CO2H,466,451,1
BUT2CO3,5239,451,-1
C5PAN4,3440,452,-1
MEK,5614,452,1
OH,5824,452,-1
CO,5828,452,1
NO2,5831,452,1
BUT2CO3H,1760,453,-1
SC4H9O2,5684,453,1
OH,5824,453,1
BUT2CO3H,1760,454,-1
BUT2CO3,5239,454,1
OH,5824,454,-1
BUT2CO2H,466,455,-1
SC4H9O2,5684,455,1
OH,5824,455,-1
HOBUT2CHO,4445,456,-1
NBUTOLBO2,5443,456,1
HO2,5825,456,1
CO,5828,456,1
HOBUT2CHO,4445,457,-1
HOBUT2CO3,5230,457,1
OH,5824,457,-1
HOBUT2CHO,4445,458,-1
HOBUT2CO3,5230,458,1
HNO3,5772,458,1
NO3,5832,458,-1
HOBUT2CO3,5230,459,-1
NBUTOLBO2,5443,459,1
NO,5826,459,-1
NO2,5831,459,1
C5PAN5,3049,460,1
HOBUT2CO3,5230,460,-1
NO2,5831,460,-1
C5PAN5,3049,461,-1
HOBUT2CO3,5230,461,1
NO2,5831,461,1
HOBUT2CO3,5230,462,-1
NBUTOLBO2,5443,462,1
NO2,5831,462,1
NO3,5832,462,-1
HOBUT2CO3H,1182,463,1
HOBUT2CO3,5230,463,-1
HO2,5825,463,-1
HOBUT2CO2H,267,464,1
HOBUT2CO3,5230,464,-1
HO2,5825,464,-1
O3,5830,464,1
HOBUT2CO3,5230,465,-1
NBUTOLBO2,5443,465,1
HOBUT2CO2H,267,466,1
HOBUT2CO3,5230,466,-1
C5PAN5,3049,467,-1
MEKAOH,5555,467,1
OH,5824,467,-1
CO,5828,467,1
NO2,5831,467,1
HOBUT2CO3H,1182,468,-1
NBUTOLBO2,5443,468,1
OH,5824,468,1
HOBUT2CO3H,1182,469,-1
HOBUT2CO3,5230,469,1
OH,5824,469,-1
HOBUT2CO2H,267,470,-1
NBUTOLBO2,5443,470,1
OH,5824,470,-1
IPEBO,3825,471,1
IPEBO2,5490,471,-1
NO,5826,471,-1
NO2,5831,471,1
IPEBNO3,2127,472,1
IPEBO2,5490,472,-1
NO,5826,472,-1
IPEBO,3825,473,-1
MIPK,4360,473,1
HO2,5825,473,1
IPEBO,3825,474,-1
IC3H7O2,5753,474,1
CH3CHO,5764,474,1
IPEBO,3825,475,1
IPEBO2,5490,475,-1
NO2,5831,475,1
NO3,5832,475,-1
IPEBOOH,2188,476,1
IPEBO2,5490,476,-1
HO2,5825,476,-1
IPEBO,3825,477,1
IPEBO2,5490,477,-1
MIPK,4360,478,1
IPEBO2,5490,478,-1
IPEBOH,1865,479,1
IPEBO2,5490,479,-1
IPEBNO3,2127,480,-1
MIPK,4360,480,1
OH,5824,480,-1
NO2,5831,480,1
IPEBNO3,2127,481,-1
IPEBO,3825,481,1
NO2,5831,481,1
IPEBOOH,2188,482,-1
IPEBO2,5490,482,1
OH,5824,482,-1
IPEBOOH,2188,483,-1
MIPK,4360,483,1
IPEBOOH,2188,484,-1
IPEBO,3825,484,1
OH,5824,484,1
IPECO,2810,485,1
IPECO2,5470,485,-1
NO,5826,485,-1
NO2,5831,485,1
IPECNO3,3222,486,1
IPECO2,5470,486,-1
NO,5826,486,-1
IPECO,2810,487,-1
C2H5O2,5705,487,1
CH3COCH3,5706,487,1
IPECO,2810,488,1
IPECO2,5470,488,-1
NO2,5831,488,1
NO3,5832,488,-1
IPECOOH,1664,489,1
IPECO2,5470,489,-1
HO2,5825,489,-1
IPECO,2810,490,1
IPECO2,5470,490,-1
IPECOH,658,491,1
IPECO2,5470,491,-1
IPECNO3,3222,492,-1
CH3COCH3,5706,492,1
CH3CHO,5764,492,1
OH,5824,492,-1
NO2,5831,492,1
IPECO,2810,493,1
IPECNO3,3222,493,-1
NO2,5831,493,1
IPECOOH,1664,494,-1
IPECO2,5470,494,1
OH,5824,494,-1
IPECOOH,1664,495,-1
IPECO,2810,495,1
OH,5824,495,1
NEOP,313,496,-1
NEOPO2,5468,496,1
OH,5824,496,-1
NEOPO,1894,497,1
NEOPO2,5468,497,-1
NO,5826,497,-1
NO2,5831,497,1
NEOPNO3,3237,498,1
NEOPO2,5468,498,-1
NO,5826,498,-1
NEOPO,1894,499,-1
TC4H9O2,5469,499,1
HCHO,5808,499,1
NEOPO,1894,500,1
NEOPO2,5468,500,-1
NO2,5831,500,1
NO3,5832,500,-1
NEOPOOH,3298,501,1
NEOPO2,5468,501,-1
HO2,5825,501,-1
IPECO,2810,502,1
NEOPO2,5468,502,-1
NEOPOH,325,503,1
NEOPO2,5468,503,-1
TBUTCHO,5103,504,1
NEOPO2,5468,504,-1
NEOPNO3,3237,505,-1
TBUTCHO,5103,505,1
OH,5824,505,-1
NO2,5831,505,1
NEOPO,1894,506,1
NEOPNO3,3237,506,-1
NO2,5831,506,1
NEOPOOH,3298,507,-1
NEOPO2,5468,507,1
OH,5824,507,-1
NEOPOOH,3298,508,-1
TBUTCHO,5103,508,1
NEOPO,1894,509,1
NEOPOOH,3298,509,-1
OH,5824,509,1
NEOPOH,325,510,-1
TBUTCHO,5103,510,1
OH,5824,510,-1
HO2,5825,510,1
TBUTCHO,5103,511,-1
TC4H9O2,5469,511,1
HO2,5825,511,1
CO,5828,511,1
TBUTCHO,5103,512,-1
TBUTCO3,5418,512,1
OH,5824,512,-1
TBUTCHO,5103,513,-1
TBUTCO3,5418,513,1
HNO3,5772,513,1
NO3,5832,513,-1
TBUTCO3,5418,514,-1
TC4H9O2,5469,514,1
NO,5826,514,-1
NO2,5831,514,1
C5PAN6,3688,515,1
TBUTCO3,5418,515,-1
NO2,5831,515,-1
C5PAN6,3688,516,-1
TBUTCO3,5418,516,1
NO2,5831,516,1
TBUTCO3,5418,517,-1
TC4H9O2,5469,517,1
NO2,5831,517,1
NO3,5832,517,-1
TBUTCO3H,1064,518,1
TBUTCO3,5418,518,-1
HO2,5825,518,-1
TBUTCO3,5418,519,-1
TC4H9O2,5469,519,1
C5PAN6,3688,520,-1
CH3COCH3,5706,520,1
HCHO,5808,520,1
OH,5824,520,-1
CO,5828,520,1
NO2,5831,520,1
TBUTCO3H,1064,521,-1
TC4H9O2,5469,521,1
OH,5824,521,1
TBUTCO3H,1064,522,-1
TBUTCO3,5418,522,1
OH,5824,522,-1
NC6H14,1834,523,-1
HEXAO2,5534,523,1
OH,5824,523,-1
NC6H14,1834,524,-1
HEXBO2,5732,524,1
OH,5824,524,-1
NC6H14,1834,525,-1
HEXCO2,5757,525,1
OH,5824,525,-1
HEXAO,193,526,1
HEXAO2,5534,526,-1
NO,5826,526,-1
NO2,5831,526,1
HEXANO3,2374,527,1
HEXAO2,5534,527,-1
NO,5826,527,-1
HEXAO,193,528,-1
HO1C6O2,4424,528,1
HO1C6O,2446,529,1
HO1C6O2,4424,529,-1
NO,5826,529,-1
NO2,5831,529,1
HO1C6NO3,3147,530,1
HO1C6O2,4424,530,-1
NO,5826,530,-1
HO1C6O,2446,531,-1
HO3C5CHO,5693,531,1
HO2,5825,531,1
HEXAO,193,532,1
HEXAO2,5534,532,-1
NO2,5831,532,1
NO3,5832,532,-1
HEXAOOH,2472,533,1
HEXAO2,5534,533,-1
HO2,5825,533,-1
HEXAO,193,534,1
HEXAO2,5534,534,-1
HEXAO2,5534,535,-1
C5H11CHO,5735,535,1
HEXAOH,538,536,1
HEXAO2,5534,536,-1
HO1C6O,2446,537,1
HO1C6O2,4424,537,-1
NO2,5831,537,1
NO3,5832,537,-1
HO1C6OOH,1603,538,1
HO1C6O2,4424,538,-1
HO2,5825,538,-1
HO1C6O,2446,539,1
HO1C6O2,4424,539,-1
HO1C6O2,4424,540,-1
HO1CO4C6,5728,540,1
HO14C6,1624,541,1
HO1C6O2,4424,541,-1
HEXANO3,2374,542,-1
C5H11CHO,5735,542,1
OH,5824,542,-1
NO2,5831,542,1
HEXAO,193,543,1
HEXANO3,2374,543,-1
NO2,5831,543,1
HO1C6NO3,3147,544,-1
HO1CO4C6,5728,544,1
OH,5824,544,-1
NO2,5831,544,1
HO1C6O,2446,545,1
HO1C6NO3,3147,545,-1
NO2,5831,545,1
HEXAOOH,2472,546,-1
HEXAO2,5534,546,1
OH,5824,546,-1
HEXAOOH,2472,547,-1
C5H11CHO,5735,547,1
HEXAO,193,548,1
HEXAOOH,2472,548,-1
OH,5824,548,1
HEXAOH,538,549,-1
C5H11CHO,5735,549,1
OH,5824,549,-1
HO2,5825,549,1
HO1C6OOH,1603,550,-1
HO1CO4C6,5728,550,1
HO1C6OOH,1603,551,-1
HO1C6O,2446,551,1
OH,5824,551,1
C5H11CHO,5735,552,-1
PEAO2,5736,552,1
HO2,5825,552,1
CO,5828,552,1
BUT1ENE,5629,553,1
C5H11CHO,5735,553,-1
CH3CHO,5764,553,1
C5H11CO3,5315,554,1
C5H11CHO,5735,554,-1
OH,5824,554,-1
C5H11CO3,5315,555,1
C5H11CHO,5735,555,-1
HNO3,5772,555,1
NO3,5832,555,-1
C5H11CO3,5315,556,-1
PEAO2,5736,556,1
NO,5826,556,-1
NO2,5831,556,1
PHXN,3301,557,1
C5H11CO3,5315,557,-1
NO2,5831,557,-1
PHXN,3301,558,-1
C5H11CO3,5315,558,1
NO2,5831,558,1
C5H11CO3,5315,559,-1
PEAO2,5736,559,1
NO2,5831,559,1
NO3,5832,559,-1
C5H11CO3H,1651,560,1
C5H11CO3,5315,560,-1
HO2,5825,560,-1
C5H11CO3,5315,561,-1
PEAO2,5736,561,1
PHXN,3301,562,-1
C4H9CHO,5738,562,1
OH,5824,562,-1
CO,5828,562,1
NO2,5831,562,1
C5H11CO3H,1651,563,-1
PEAO2,5736,563,1
OH,5824,563,1
C5H11CO3H,1651,564,-1
C5H11CO3,5315,564,1
OH,5824,564,-1
HO3C5CHO,5693,565,-1
HO3C5O2,5755,565,1
HO2,5825,565,1
CO,5828,565,1
HO3C5CO3,5192,566,1
HO3C5CHO,5693,566,-1
OH,5824,566,-1
CO3C5CHO,4116,567,1
HO3C5CHO,5693,567,-1
OH,5824,567,-1
HO2,5825,567,1
HO3C5CO3,5192,568,1
HO3C5CHO,5693,568,-1
HNO3,5772,568,1
NO3,5832,568,-1
