! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Sparse Biadjacency Matrix, aka Stoichiometric Matrix, in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : RACM_BiadjacencyMatrix.csv
! Equation file        : RACM.kpp
! Output root filename : RACM
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



spc_name,species_index,reaction_index,stoichiometric_coefficient
MO2,74,194,0.507
HO2,76,194,0.489
ACO3,77,194,-1
ORA2,4,195,0.5
ETEP,47,195,-1
HCHO,58,195,0.8
ALD,66,195,0.6
MO2,74,195,0.5
HO2,76,195,0.5
ACO3,77,195,-1
ORA2,4,196,0.499
OLTP,48,196,-1
KET,52,196,0.141
HCHO,58,196,0.501
ALD,66,196,0.859
MO2,74,196,0.501
HO2,76,196,0.501
ACO3,77,196,-1
ORA2,4,197,0.49
KET,52,197,0.569
OLIP,61,197,-1
ALD,66,197,0.941
MO2,74,197,0.51
HO2,76,197,0.51
ACO3,77,197,-1
ORA2,4,198,0.494
MACR,49,198,0.771
ISOP,50,198,-1
HCHO,58,198,0.34
OLT,65,198,0.229
MO2,74,198,0.506
HO2,76,198,0.506
ACO3,77,198,-1
APIP,51,199,-1
KET,52,199,1
ALD,66,199,1
MO2,74,199,1
HO2,76,199,1
ACO3,77,199,-1
MACR,49,200,0.6
LIMP,55,200,-1
HCHO,58,200,0.4
OLI,67,200,0.4
MO2,74,200,1
HO2,76,200,1
ACO3,77,200,-1
GLY,46,201,0.65
MGLY,53,201,0.35
TOLP,59,201,-1
DCB,63,201,1
MO2,74,201,1
HO2,76,201,1
ACO3,77,201,-1
GLY,46,202,0.37
MGLY,53,202,0.63
XYLP,60,202,-1
DCB,63,202,1
MO2,74,202,1
HO2,76,202,1
ACO3,77,202,-1
GLY,46,203,1
MGLY,53,203,1
CSLP,54,203,-1
MO2,74,203,1
HO2,76,203,1
ACO3,77,203,-1
MO2,74,204,2
ACO3,77,204,-2
HCHO,58,205,1
TCO3,71,205,-1
MO2,74,205,1
ORA2,4,206,0.5
KET,52,206,0.11
MGLY,53,206,0.54
XO2,64,206,0.08
ALD,66,206,0.35
MO2,74,206,0.5
HO2,76,206,0.38
ACO3,77,206,-0.88
KETP,80,206,-1
ORA2,4,207,0.5
ONIT,62,207,1
OLNN,69,207,-1
MO2,74,207,0.5
HO2,76,207,0.5
ACO3,77,207,-1
ORA2,4,208,0.484
KET,52,208,0.167
HCHO,58,208,0.207
ONIT,62,208,0.484
ALD,66,208,0.65
OLND,68,208,-1
MO2,74,208,0.516
ACO3,77,208,-1
NO2,82,208,0.516
ONIT,62,209,2
OLNN,69,209,-2
HO2,76,209,1
KET,52,210,0.149
HCHO,58,210,0.202
ONIT,62,210,1.5
ALD,66,210,0.64
OLND,68,210,-1
OLNN,69,210,-1
HO2,76,210,0.5
NO2,82,210,0.5
KET,52,211,0.285
HCHO,58,211,0.504
ONIT,62,211,1
ALD,66,211,1.21
OLND,68,211,-2
NO2,82,211,1
HCHO,58,212,1
MO2,74,212,-1
HO2,76,212,1
NO3,79,212,-1
NO2,82,212,1
ALD,66,213,1
ETHP,70,213,-1
HO2,76,213,1
NO3,79,213,-1
NO2,82,213,1
GLY,46,214,0.063
KET,52,214,0.67
HCHO,58,214,0.048
XO2,64,214,0.051
ALD,66,214,0.243
ETHP,70,214,0.053
HC3P,73,214,-1
MO2,74,214,0.155
HO2,76,214,0.792
NO3,79,214,-1
NO2,82,214,1
KET,52,215,0.828
HC5P,57,215,-1
HCHO,58,215,0.021
XO2,64,215,0.391
ALD,66,215,0.239
ETHP,70,215,0.262
MO2,74,215,0.04
HO2,76,215,0.699
NO3,79,215,-1
NO2,82,215,1
KET,52,216,0.88
HC8P,56,216,-1
XO2,64,216,0.587
ALD,66,216,0.187
ETHP,70,216,0.155
HO2,76,216,0.845
NO3,79,216,-1
NO2,82,216,1
ETEP,47,217,-1
HCHO,58,217,1.6
ALD,66,217,0.2
HO2,76,217,1
NO3,79,217,-1
NO2,82,217,1
OLTP,48,218,-1
KET,52,218,0.06
HCHO,58,218,1
ALD,66,218,0.94
HO2,76,218,1
NO3,79,218,-1
NO2,82,218,1
KET,52,219,0.29
OLIP,61,219,-1
ALD,66,219,1.71
HO2,76,219,1
NO3,79,219,-1
NO2,82,219,1
MPAN,21,220,-1
HACE,22,220,1
HO,78,220,-1
NO2,82,220,1
APIP,51,221,-1
KET,52,221,1
ALD,66,221,1
HO2,76,221,1
NO3,79,221,-1
NO2,82,221,1
MACR,49,222,0.6
LIMP,55,222,-1
HCHO,58,222,0.4
OLI,67,222,0.4
HO2,76,222,1
NO3,79,222,-1
NO2,82,222,1
GLY,46,223,1.3
MGLY,53,223,0.7
TOLP,59,223,-1
DCB,63,223,0.5
HO2,76,223,1
NO3,79,223,-1
NO2,82,223,1
GLY,46,224,0.74
MGLY,53,224,1.26
XYLP,60,224,-1
DCB,63,224,1
HO2,76,224,1
NO3,79,224,-1
NO2,82,224,1
GLY,46,225,1
MGLY,53,225,1
CSLP,54,225,-1
HO2,76,225,1
NO3,79,225,-1
NO2,82,225,1
MO2,74,226,1
ACO3,77,226,-1
NO3,79,226,-1
NO2,82,226,1
HCHO,58,227,1
TCO3,71,227,-1
ACO3,77,227,1
NO3,79,227,-1
NO2,82,227,1
MGLY,53,228,0.54
XO2,64,228,0.16
ALD,66,228,0.46
HO2,76,228,0.77
ACO3,77,228,0.23
NO3,79,228,-1
KETP,80,228,-1
NO2,82,228,1
ONIT,62,229,1
OLNN,69,229,-1
HO2,76,229,1
NO3,79,229,-1
NO2,82,229,1
KET,52,230,0.469
HCHO,58,230,0.28
ALD,66,230,1.24
OLND,68,230,-1
NO3,79,230,-1
NO2,82,230,2
XO2,64,231,-1
OP2,75,231,1
HO2,76,231,-1
HCHO,58,232,1
XO2,64,232,-1
MO2,74,232,-1
HO2,76,232,1
XO2,64,233,-1
MO2,74,233,1
ACO3,77,233,-1
XO2,64,234,-2
XO2,64,235,-1
NO,81,235,-1
NO2,82,235,1
XO2,64,236,-1
NO3,79,236,-1
NO2,82,236,1
MACR,49,237,2
ISOP,50,237,-2
HCHO,58,237,1
HO2,76,237,1
ISHP,7,238,-1
MACR,49,238,1
NALD,16,239,1
HACE,22,239,1
ISON,34,239,-1
HO,78,239,-1
HACE,22,240,0.25
CO,38,240,0.25
MACP,44,240,-1
MGLY,53,240,0.5
HCHO,58,240,0.75
HO2,76,240,0.75
ACO3,77,240,0.25
NO,81,240,-1
NO2,82,240,1
MAHP,13,241,1
MACP,44,241,-1
HO2,76,241,-1
HACE,22,242,1
CO,38,242,0.5
MACP,44,242,-2
MGLY,53,242,1
HCHO,58,242,0.5
HO2,76,242,1
MPAN,21,243,1
MACP,44,243,-1
NO2,82,243,-1
MPAN,21,244,-1
MACP,44,244,1
NO2,82,244,1
ORA1,3,245,0.05
SESQ,35,245,-1
KET,52,245,0.36
HCHO,58,245,0.3
OLIP,61,245,0.19
HO,78,245,-1
ORA1,3,246,0.039
ORA2,4,246,0.053
SESQ,35,246,-1
KET,52,246,0.23
HCHO,58,246,0.51
ALD,66,246,0.85
O3,72,246,-1
HO,78,246,0.63
SESQ,35,247,-1
MACR,49,247,0.9
OLND,68,247,0.1
OLNN,69,247,0.9
NO3,79,247,-1
MBO,41,248,-1
OLIP,61,248,1
HO,78,248,-1
MBO,41,249,-1
OLND,68,249,0.89
OLNN,69,249,0.11
NO3,79,249,-1
ORA2,4,250,0.14
ETH,17,250,0.06
CH4,18,250,0.07
H2O2,27,250,0.011
CO,38,250,0.3
MBO,41,250,-1
KET,52,250,0.16
HCHO,58,250,0.02
ALD,66,250,0.99
ETHP,70,250,0.18
O3,72,250,-1
MO2,74,250,0.23
HO2,76,250,0.22
HO,78,250,0.63
KETP,80,250,0.12
